,region_name,decade,cultural_score,log_cultural_score
600,Chinese world,630,1,0.6931471805599453
601,Chinese world,640,3,1.3862943611198906
602,Chinese world,650,2,1.0986122886681098
603,Chinese world,660,4,1.6094379124341003
604,Chinese world,670,1,0.6931471805599453
605,Chinese world,680,4,1.6094379124341003
606,Chinese world,690,4,1.6094379124341003
607,Chinese world,700,7,2.0794415416798357
608,Chinese world,710,5,1.791759469228055
609,Chinese world,720,2,1.0986122886681098
610,Chinese world,730,5,1.791759469228055
611,Chinese world,740,2,1.0986122886681098
612,Chinese world,750,3,1.3862943611198906
613,Chinese world,760,2,1.0986122886681098
614,Chinese world,770,8,2.1972245773362196
615,Chinese world,780,4,1.6094379124341003
616,Chinese world,790,3,1.3862943611198906
617,Chinese world,800,2,1.0986122886681098
618,Chinese world,810,2,1.0986122886681098
619,Chinese world,820,1,0.6931471805599453
620,Chinese world,830,3,1.3862943611198906
621,Chinese world,840,1,0.6931471805599453
622,Chinese world,850,5,1.791759469228055
