,individual_wikidata_id,decade,region_name,count_works,occupation,century,count
400348,Q667320,1840,Northwestern Europe,12.0,Painter,1800,12.0
400351,Q667333,1790,France,6.0,Painter,1800,6.0
400352,Q667333,1790,Northwestern Europe,6.0,Painter,1800,6.0
400465,Q66765011,1850,Central Europe,8.0,Painter,1800,8.0
400510,Q66793,1860,German world,6.0,Writer,1900,6.0
400512,Q66793,1860,Northwestern Europe,6.0,Writer,1900,6.0
400566,Q6680816,1830,German world,8.0,Painter,1800,8.0
400568,Q6680816,1830,Northwestern Europe,8.0,Painter,1800,8.0
400582,Q668099,1840,German world,72.0,Writer,1800,72.0
400584,Q668099,1840,Northwestern Europe,72.0,Writer,1800,72.0
400610,Q6682,1870,France,117.0,Sculptor,1900,117.0
400611,Q6682,1870,Northwestern Europe,117.0,Sculptor,1900,117.0
400646,Q668411,1840,France,33.0,Painter,1800,33.0
400647,Q668411,1840,Northwestern Europe,33.0,Painter,1800,33.0
400697,Q6687071,1850,France,13.0,Painter,1800,13.0
400698,Q6687071,1850,Northwestern Europe,13.0,Painter,1800,13.0
400700,Q6687135,1730,Low countries,9.0,Painter,1700,9.0
400702,Q6687135,1730,Northwestern Europe,9.0,Painter,1700,9.0
400705,Q6687151,1650,France,6.0,Painter,1600,6.0
400706,Q6687151,1650,Northwestern Europe,6.0,Painter,1600,6.0
400709,Q6687154,1680,France,7.0,Painter,1700,7.0
400710,Q6687154,1680,Northwestern Europe,7.0,Painter,1700,7.0
400732,Q6687620,1850,German world,14.0,Painter,1800,14.0
400734,Q6687620,1850,Northwestern Europe,14.0,Painter,1800,14.0
400772,Q6688384,1860,Northwestern Europe,5.0,Painter,1900,5.0
400773,Q6688384,1860,United Kingdom,5.0,Painter,1900,5.0
400776,Q6688432,1620,Low countries,31.0,Painter,1600,31.0
400777,Q6688432,1620,Northwestern Europe,31.0,Painter,1600,31.0
400783,Q6688457,1730,Low countries,14.0,Painter,1700,14.0
400785,Q6688457,1730,Northwestern Europe,14.0,Painter,1700,14.0
400825,Q6689899,1860,Low countries,13.0,Painter,1900,13.0
400827,Q6689899,1860,Northwestern Europe,13.0,Painter,1900,13.0
400841,Q66904,1810,Central Europe,5.0,Writer,1800,5.0
400846,Q66907,1760,German world,7.0,Writer,1800,7.0
400848,Q66907,1760,Northwestern Europe,7.0,Writer,1800,7.0
400867,Q669206,1690,France,31.0,Painter,1700,31.0
400868,Q669206,1690,Northwestern Europe,31.0,Painter,1700,31.0
400890,Q66936,1850,German world,16.0,Writer,1800,16.0
400892,Q66936,1850,Northwestern Europe,16.0,Writer,1800,16.0
400894,Q6694,1800,German world,55.0,Writer,1800,55.0
400896,Q6694,1800,Northwestern Europe,55.0,Writer,1800,55.0
400900,Q6694932,880,Southern China,11.0,Writer,900,11.0
400901,Q6694932,880,Yangtze,11.0,Writer,900,11.0
400902,Q6694932,880,Chinese world,11.0,Writer,900,11.0
400903,Q6694945,790,Southern China,152.0,Writer,800,152.0
400904,Q6694945,790,Yangtze,152.0,Writer,800,152.0
400905,Q6694945,790,Chinese world,152.0,Writer,800,152.0
400923,Q6695873,1620,Italy,37.0,Painter,1600,37.0
400924,Q6695873,1620,Southwestern Europe,37.0,Painter,1600,37.0
400927,Q6695922,1540,Italy,8.0,Painter,1500,8.0
400928,Q6695922,1540,Southwestern Europe,8.0,Painter,1500,8.0
400974,Q669760,1840,German world,40.0,Painter,1800,40.0
400975,Q669760,1840,Northwestern Europe,40.0,Painter,1800,40.0
401042,Q6699030,1670,Northwestern Europe,5.0,Painter,1700,5.0
401045,Q6699069,1870,Italy,13.0,Painter,1900,13.0
401046,Q6699069,1870,Southwestern Europe,13.0,Painter,1900,13.0
401118,Q6699954,1860,Italy,9.0,Painter,1900,9.0
401119,Q6699954,1860,Southwestern Europe,9.0,Painter,1900,9.0
401122,Q6699960,1590,Italy,4.0,Painter,1600,4.0
401123,Q6699960,1590,Southwestern Europe,4.0,Painter,1600,4.0
401154,Q6700133,1800,Northwestern Europe,51.0,Sculptor,1800,51.0
401155,Q6700133,1800,United Kingdom,51.0,Sculptor,1800,51.0
401179,Q67003,1840,German world,6.0,Writer,1800,6.0
401181,Q67003,1840,Northwestern Europe,6.0,Writer,1800,6.0
401187,Q670054,1870,Northwestern Europe,111.0,Painter,1900,111.0
401188,Q670054,1870,United Kingdom,111.0,Painter,1900,111.0
401190,Q6700586,1630,Southwestern Europe,15.0,Painter,1600,15.0
401191,Q6700586,1630,Spain,15.0,Painter,1600,15.0
401201,Q6701,1820,German world,62.0,Writer,1800,62.0
401203,Q6701,1820,Northwestern Europe,62.0,Writer,1800,62.0
401224,Q670135,1670,Italy,62.0,Painter,1700,62.0
401225,Q670135,1670,Southwestern Europe,62.0,Painter,1700,62.0
401282,Q67036,1850,German world,22.0,Painter,1800,22.0
401284,Q67036,1850,Northwestern Europe,22.0,Painter,1800,22.0
401310,Q67054,1720,German world,4.0,Writer,1700,4.0
401312,Q67054,1720,Northwestern Europe,4.0,Writer,1700,4.0
401336,Q670611,1830,German world,12.0,Painter,1800,12.0
401337,Q670611,1830,Northwestern Europe,12.0,Painter,1800,12.0
401339,Q670632,1380,German world,5.0,Sculptor,1400,5.0
401341,Q670632,1380,Northwestern Europe,5.0,Sculptor,1400,5.0
401366,Q67076,1880,German world,61.0,Writer,1900,61.0
401368,Q67076,1880,Northwestern Europe,61.0,Writer,1900,61.0
401385,Q670805,1520,German world,5.0,Writer,1500,5.0
401386,Q670805,1520,Northwestern Europe,5.0,Writer,1500,5.0
401424,Q670922,1880,German world,70.0,Painter,1900,70.0
401425,Q670922,1880,Northwestern Europe,70.0,Painter,1900,70.0
401462,Q671072,1780,Northwestern Europe,8.0,Writer,1800,8.0
401463,Q671072,1780,United Kingdom,8.0,Writer,1800,8.0
401472,Q6711031,1850,France,17.0,Painter,1800,17.0
401473,Q6711031,1850,Northwestern Europe,17.0,Painter,1800,17.0
401508,Q67113,1880,Low countries,5.0,Writer,1900,5.0
401509,Q67113,1880,Northwestern Europe,5.0,Writer,1900,5.0
401526,Q6712884,1500,Persian world,13.0,Painter,1500,13.0
401559,Q6714,1820,German world,38.0,Writer,1800,38.0
401561,Q6714,1820,Northwestern Europe,38.0,Writer,1800,38.0
401594,Q671596,1710,East Slavic,17.0,Painter,1700,17.0
401652,Q671839,1850,German world,37.0,Painter,1800,37.0
401653,Q671839,1850,Northwestern Europe,37.0,Painter,1800,37.0
401656,Q671852,1860,Southwestern Europe,11.0,Writer,1900,11.0
401657,Q671852,1860,Spain,11.0,Writer,1900,11.0
401668,Q671917,1790,Northwestern Europe,61.0,Sculptor,1800,61.0
401669,Q671917,1790,United Kingdom,61.0,Sculptor,1800,61.0
401698,Q67201,1790,German world,5.0,Writer,1800,5.0
401700,Q67201,1790,Northwestern Europe,5.0,Writer,1800,5.0
401736,Q672079,1860,German world,7.0,Painter,1900,7.0
401737,Q672079,1860,Northwestern Europe,7.0,Painter,1900,7.0
401741,Q6721185,1610,Low countries,21.0,Painter,1600,21.0
401742,Q6721185,1610,Northwestern Europe,21.0,Painter,1600,21.0
401753,Q672158,1810,France,9.0,Painter,1800,9.0
401754,Q672158,1810,Northwestern Europe,9.0,Painter,1800,9.0
401758,Q6722,1810,German world,12.0,Writer,1800,12.0
401760,Q6722,1810,Northwestern Europe,12.0,Writer,1800,12.0
401777,Q672255,1500,Low countries,68.0,Painter,1500,68.0
401778,Q672255,1500,Northwestern Europe,68.0,Painter,1500,68.0
401794,Q6724417,1860,Northwestern Europe,16.0,Writer,1900,16.0
401795,Q6724417,1860,United Kingdom,16.0,Writer,1900,16.0
401896,Q67322,1750,Nordic countries,6.0,Writer,1800,6.0
401897,Q67322,1750,Northwestern Europe,6.0,Writer,1800,6.0
401907,Q673232,1620,Southwestern Europe,4.0,Sculptor,1600,4.0
401908,Q673232,1620,Spain,4.0,Sculptor,1600,4.0
401913,Q673256,1820,Italy,64.0,Writer,1800,64.0
401914,Q673256,1820,Southwestern Europe,64.0,Writer,1800,64.0
401920,Q67331,1860,German world,5.0,Writer,1900,5.0
401921,Q67331,1860,Northwestern Europe,5.0,Writer,1900,5.0
401947,Q67350,1580,German world,10.0,Architect,1600,10.0
401949,Q67350,1580,Northwestern Europe,10.0,Architect,1600,10.0
401952,Q673516,1360,Italy,6.0,Painter,1400,6.0
401953,Q673516,1360,Southwestern Europe,6.0,Painter,1400,6.0
401955,Q67355,1850,German world,4.0,Writer,1800,4.0
401957,Q67355,1850,Northwestern Europe,4.0,Writer,1800,4.0
401960,Q673573,1630,France,19.0,Sculptor,1600,19.0
401961,Q673573,1630,Northwestern Europe,19.0,Sculptor,1600,19.0
401969,Q673615,1630,Low countries,90.0,Painter,1600,90.0
401970,Q673615,1630,Northwestern Europe,90.0,Painter,1600,90.0
401977,Q673664,1860,German world,76.0,Painter,1900,76.0
401978,Q673664,1860,Northwestern Europe,76.0,Painter,1900,76.0
402014,Q673887,1460,Low countries,6.0,Painter,1500,6.0
402016,Q673887,1460,Northwestern Europe,6.0,Painter,1500,6.0
402055,Q674344,1880,France,8.0,Sculptor,1900,8.0
402056,Q674344,1880,Northwestern Europe,8.0,Sculptor,1900,8.0
402066,Q674393,1860,France,12.0,Writer,1900,12.0
402067,Q674393,1860,Northwestern Europe,12.0,Writer,1900,12.0
402105,Q674772,1690,German world,30.0,Painter,1700,30.0
402106,Q674772,1690,Northwestern Europe,30.0,Painter,1700,30.0
402139,Q67500,1870,German world,29.0,Writer,1900,29.0
402141,Q67500,1870,Northwestern Europe,29.0,Writer,1900,29.0
402143,Q67502,1850,German world,34.0,Writer,1800,34.0
402144,Q67502,1850,Northwestern Europe,34.0,Writer,1800,34.0
402159,Q67509,1880,German world,6.0,Writer,1900,6.0
402161,Q67509,1880,Northwestern Europe,6.0,Writer,1900,6.0
402163,Q675137,1500,German world,6.0,Sculptor,1500,6.0
402165,Q675137,1500,Northwestern Europe,6.0,Sculptor,1500,6.0
402209,Q675272,1520,German world,107.0,Painter,1500,107.0
402211,Q675272,1520,Northwestern Europe,107.0,Painter,1500,107.0
402233,Q6753001,1780,Southwestern Europe,9.0,Painter,1800,9.0
402234,Q6753001,1780,Spain,9.0,Painter,1800,9.0
402236,Q67531,1520,Central Europe,6.0,Writer,1500,6.0
402264,Q675619,1480,Italy,15.0,Sculptor,1500,15.0
402265,Q675619,1480,Southwestern Europe,15.0,Sculptor,1500,15.0
402282,Q6756472,1710,Northwestern Europe,29.0,Painter,1700,29.0
402283,Q6756472,1710,United Kingdom,29.0,Painter,1700,29.0
402285,Q675676,1840,Low countries,4.0,Writer,1800,4.0
402287,Q675676,1840,Northwestern Europe,4.0,Writer,1800,4.0
402303,Q6757621,1540,Italy,6.0,Painter,1500,6.0
402304,Q6757621,1540,Southwestern Europe,6.0,Painter,1500,6.0
402315,Q67583,1850,German world,5.0,Writer,1800,5.0
402317,Q67583,1850,Northwestern Europe,5.0,Writer,1800,5.0
402320,Q675849,1850,Italy,39.0,Painter,1800,39.0
402321,Q675849,1850,Southwestern Europe,39.0,Painter,1800,39.0
402390,Q676001,1840,France,40.0,Painter,1800,40.0
402391,Q676001,1840,Northwestern Europe,40.0,Painter,1800,40.0
402422,Q6760996,1880,Portugal,14.0,Writer,1900,14.0
402423,Q6760996,1880,Southwestern Europe,14.0,Writer,1900,14.0
402481,Q6761272,1860,Central Europe,5.0,Writer,1900,5.0
402544,Q6762386,1780,Southwestern Europe,18.0,Painter,1800,18.0
402545,Q6762386,1780,Spain,18.0,Painter,1800,18.0
402552,Q676247,1460,France,18.0,Painter,1500,18.0
402553,Q676247,1460,Northwestern Europe,18.0,Painter,1500,18.0
402646,Q676555,1220,Italy,10.0,Writer,1200,10.0
402647,Q676555,1220,Southwestern Europe,10.0,Writer,1200,10.0
402659,Q6766578,1850,Northwestern Europe,98.0,Writer,1800,98.0
402660,Q6766578,1850,United Kingdom,98.0,Writer,1800,98.0
402701,Q67692,1880,France,4.0,Writer,1900,4.0
402702,Q67692,1880,Northwestern Europe,4.0,Writer,1900,4.0
402707,Q676998,1810,Northwestern Europe,25.0,Writer,1800,25.0
402708,Q676998,1810,United Kingdom,25.0,Writer,1800,25.0
402710,Q67700,1790,German world,6.0,Writer,1800,6.0
402712,Q67700,1790,Northwestern Europe,6.0,Writer,1800,6.0
402715,Q677006,1540,Italy,75.0,Painter,1500,75.0
402716,Q677006,1540,Southwestern Europe,75.0,Painter,1500,75.0
402726,Q677056,1790,East Slavic,6.0,Writer,1800,6.0
402728,Q677071,1570,France,6.0,Painter,1600,6.0
402729,Q677071,1570,Northwestern Europe,6.0,Painter,1600,6.0
402748,Q6772041,1700,Northwestern Europe,6.0,Painter,1700,6.0
402749,Q6772041,1700,United Kingdom,6.0,Painter,1700,6.0
402777,Q6774259,1570,German world,38.0,Painter,1600,38.0
402779,Q6774259,1570,Northwestern Europe,38.0,Painter,1600,38.0
402811,Q6775226,1820,Northwestern Europe,6.0,Painter,1800,6.0
402827,Q6775788,1880,Northwestern Europe,5.0,Writer,1900,5.0
402828,Q6775788,1880,United Kingdom,5.0,Writer,1900,5.0
402881,Q6777261,1800,Low countries,24.0,Painter,1800,24.0
402883,Q6777261,1800,Northwestern Europe,24.0,Painter,1800,24.0
402885,Q67774,1870,German world,16.0,Writer,1900,16.0
402887,Q67774,1870,Northwestern Europe,16.0,Writer,1900,16.0
402901,Q677815,1870,France,16.0,Writer,1900,16.0
402902,Q677815,1870,Northwestern Europe,16.0,Writer,1900,16.0
402952,Q677922,1680,Low countries,48.0,Painter,1700,48.0
402953,Q677922,1680,Northwestern Europe,48.0,Painter,1700,48.0
402961,Q677931,1700,France,7.0,Painter,1700,7.0
402962,Q677931,1700,Northwestern Europe,7.0,Painter,1700,7.0
403052,Q678040,1840,German world,9.0,Painter,1800,9.0
403054,Q678040,1840,Northwestern Europe,9.0,Painter,1800,9.0
403091,Q678094,1870,German world,208.0,Painter,1900,208.0
403093,Q678094,1870,Northwestern Europe,208.0,Painter,1900,208.0
403101,Q67815,1820,France,5.0,Performing Artist,1800,5.0
403102,Q67815,1820,Northwestern Europe,5.0,Performing Artist,1800,5.0
403137,Q678319,1650,Low countries,19.0,Painter,1600,19.0
403139,Q678319,1650,Northwestern Europe,19.0,Painter,1600,19.0
403142,Q6783542,1760,Northwestern Europe,10.0,Painter,1800,10.0
403143,Q6783542,1760,United Kingdom,10.0,Painter,1800,10.0
403150,Q67841,570,France,4.0,Writer,600,4.0
403151,Q67841,570,Northwestern Europe,4.0,Writer,600,4.0
403161,Q6785282,1240,Italy,4.0,Painter,1200,4.0
403162,Q6785282,1240,Southwestern Europe,4.0,Painter,1200,4.0
403192,Q67868,1850,German world,4.0,Writer,1800,4.0
403194,Q67868,1850,Northwestern Europe,4.0,Writer,1800,4.0
403197,Q6786928,1800,Northwestern Europe,49.0,Painter,1800,49.0
403198,Q6786928,1800,United Kingdom,49.0,Painter,1800,49.0
403236,Q67883,1880,German world,19.0,Writer,1900,19.0
403238,Q67883,1880,Northwestern Europe,19.0,Writer,1900,19.0
403240,Q67888,1850,German world,8.0,Writer,1800,8.0
403242,Q67888,1850,Northwestern Europe,8.0,Writer,1800,8.0
403256,Q6789796,1740,Low countries,26.0,Painter,1700,26.0
403258,Q6789796,1740,Northwestern Europe,26.0,Painter,1700,26.0
403261,Q679002,1840,Low countries,6.0,Painter,1800,6.0
403262,Q679002,1840,Northwestern Europe,6.0,Painter,1800,6.0
403281,Q6790346,1810,Northwestern Europe,7.0,Sculptor,1800,7.0
403282,Q6790346,1810,United Kingdom,7.0,Sculptor,1800,7.0
403322,Q6791021,1850,Northwestern Europe,19.0,Sculptor,1800,19.0
403323,Q6791021,1850,United Kingdom,19.0,Sculptor,1800,19.0
403350,Q6791561,1650,Low countries,6.0,Painter,1600,6.0
403352,Q6791561,1650,Northwestern Europe,6.0,Painter,1600,6.0
403354,Q6791602,1660,German world,6.0,Painter,1700,6.0
403356,Q6791602,1660,Northwestern Europe,6.0,Painter,1700,6.0
403362,Q6791657,1740,Low countries,7.0,Painter,1700,7.0
403364,Q6791657,1740,Northwestern Europe,7.0,Painter,1700,7.0
403366,Q6791659,1720,Low countries,5.0,Painter,1700,5.0
403368,Q6791659,1720,Northwestern Europe,5.0,Painter,1700,5.0
403374,Q6791664,1710,Low countries,9.0,Painter,1700,9.0
403376,Q6791664,1710,Northwestern Europe,9.0,Painter,1700,9.0
403378,Q6791665,1630,Low countries,8.0,Painter,1600,8.0
403380,Q6791665,1630,Northwestern Europe,8.0,Painter,1600,8.0
403392,Q6792010,1860,Arabic world,7.0,Writer,1900,7.0
403414,Q679296,1540,German world,10.0,Sculptor,1500,10.0
403415,Q679296,1540,Northwestern Europe,10.0,Sculptor,1500,10.0
403445,Q6793831,1870,Low countries,8.0,Painter,1900,8.0
403447,Q6793831,1870,Northwestern Europe,8.0,Painter,1900,8.0
403468,Q6795193,1870,Central Europe,9.0,Painter,1900,9.0
403474,Q67953,1870,German world,8.0,Writer,1900,8.0
403476,Q67953,1870,Northwestern Europe,8.0,Writer,1900,8.0
403509,Q67963,1880,Northwestern Europe,15.0,Musician,1900,15.0
403510,Q67963,1880,United Kingdom,15.0,Musician,1900,15.0
403543,Q679861,1830,Northwestern Europe,9.0,Writer,1800,9.0
403544,Q679861,1830,United Kingdom,9.0,Writer,1800,9.0
403566,Q680053,1870,German world,12.0,Painter,1900,12.0
403568,Q680053,1870,Northwestern Europe,12.0,Painter,1900,12.0
403575,Q680070,1650,Northwestern Europe,7.0,Writer,1600,7.0
403576,Q680070,1650,United Kingdom,7.0,Writer,1600,7.0
403615,Q680612,1780,France,7.0,Writer,1800,7.0
403616,Q680612,1780,Northwestern Europe,7.0,Writer,1800,7.0
403633,Q68072,1880,German world,6.0,Writer,1900,6.0
403635,Q68072,1880,Northwestern Europe,6.0,Writer,1900,6.0
403680,Q681007,1850,Northwestern Europe,4.0,Architect,1800,4.0
403681,Q681007,1850,United Kingdom,4.0,Architect,1800,4.0
403705,Q68117,1840,German world,8.0,Performing Artist,1800,8.0
403707,Q68117,1840,Northwestern Europe,8.0,Performing Artist,1800,8.0
403711,Q6812010,1660,German world,49.0,Sculptor,1700,49.0
403713,Q6812010,1660,Northwestern Europe,49.0,Sculptor,1700,49.0
403723,Q681275,1860,France,7.0,Writer,1900,7.0
403724,Q681275,1860,Northwestern Europe,7.0,Writer,1900,7.0
403747,Q681448,1880,France,26.0,Painter,1900,26.0
403748,Q681448,1880,Northwestern Europe,26.0,Painter,1900,26.0
403774,Q681672,1800,Low countries,7.0,Painter,1800,7.0
403775,Q681672,1800,Northwestern Europe,7.0,Painter,1800,7.0
403807,Q681866,1860,Northwestern Europe,7.0,Writer,1900,7.0
403808,Q681866,1860,United Kingdom,7.0,Writer,1900,7.0
403836,Q68202,1800,German world,7.0,Writer,1800,7.0
403838,Q68202,1800,Northwestern Europe,7.0,Writer,1800,7.0
403865,Q68209,1780,German world,6.0,Writer,1800,6.0
403867,Q68209,1780,Northwestern Europe,6.0,Writer,1800,6.0
403924,Q682706,1860,France,49.0,Writer,1900,49.0
403925,Q682706,1860,Northwestern Europe,49.0,Writer,1900,49.0
403931,Q682744,1850,German world,10.0,Painter,1800,10.0
403933,Q682744,1850,Northwestern Europe,10.0,Painter,1800,10.0
403956,Q6828220,1780,Northwestern Europe,36.0,Painter,1800,36.0
403957,Q6828220,1780,United Kingdom,36.0,Painter,1800,36.0
403974,Q682867,1840,Northwestern Europe,8.0,Writer,1800,8.0
403975,Q682867,1840,United Kingdom,8.0,Writer,1800,8.0
403982,Q6828935,1680,Northwestern Europe,16.0,Painter,1700,16.0
403983,Q6828935,1680,United Kingdom,16.0,Painter,1700,16.0
404033,Q68312,1870,German world,5.0,Writer,1900,5.0
404035,Q68312,1870,Northwestern Europe,5.0,Writer,1900,5.0
404049,Q68316,1730,German world,4.0,Performing Artist,1700,4.0
404051,Q68316,1730,Northwestern Europe,4.0,Performing Artist,1700,4.0
404069,Q68325,1850,German world,5.0,Writer,1800,5.0
404070,Q68325,1850,Northwestern Europe,5.0,Writer,1800,5.0
404079,Q683344,1820,Central Europe,31.0,Painter,1800,31.0
404093,Q683439,1810,France,5.0,Writer,1800,5.0
404094,Q683439,1810,Northwestern Europe,5.0,Writer,1800,5.0
404103,Q6835062,1700,Low countries,27.0,Sculptor,1700,27.0
404104,Q6835062,1700,Northwestern Europe,27.0,Sculptor,1700,27.0
404118,Q6836001,1780,Central Europe,11.0,Writer,1800,11.0
404137,Q683660,1800,German world,4.0,Writer,1800,4.0
404138,Q683660,1800,Northwestern Europe,4.0,Writer,1800,4.0
404151,Q6836815,1640,Italy,17.0,Painter,1600,17.0
404152,Q6836815,1640,Southwestern Europe,17.0,Painter,1600,17.0
404155,Q6836834,1710,Italy,18.0,Painter,1700,18.0
404156,Q6836834,1710,Southwestern Europe,18.0,Painter,1700,18.0
404159,Q6836872,1380,Italy,4.0,Painter,1400,4.0
404160,Q6836872,1380,Southwestern Europe,4.0,Painter,1400,4.0
404180,Q6837381,1690,Low countries,29.0,Painter,1700,29.0
404182,Q6837381,1690,Northwestern Europe,29.0,Painter,1700,29.0
404208,Q683867,1670,German world,4.0,Painter,1700,4.0
404209,Q683867,1670,Northwestern Europe,4.0,Painter,1700,4.0
404212,Q683884,1820,German world,26.0,Painter,1800,26.0
404214,Q683884,1820,Northwestern Europe,26.0,Painter,1800,26.0
404225,Q684026,1840,Italy,6.0,Writer,1800,6.0
404226,Q684026,1840,Southwestern Europe,6.0,Writer,1800,6.0
404228,Q684146,1760,German world,13.0,Painter,1800,13.0
404229,Q684146,1760,Northwestern Europe,13.0,Painter,1800,13.0
404245,Q684325,1710,France,4.0,Sculptor,1700,4.0
404246,Q684325,1710,Northwestern Europe,4.0,Sculptor,1700,4.0
404286,Q68455,1860,German world,6.0,Writer,1900,6.0
404287,Q68455,1860,Northwestern Europe,6.0,Writer,1900,6.0
404300,Q684646,1610,Northwestern Europe,28.0,Writer,1600,28.0
404301,Q684646,1610,United Kingdom,28.0,Writer,1600,28.0
404323,Q6847683,1870,Central Europe,5.0,Performing Artist,1900,5.0
404325,Q68483,1870,German world,642.0,Writer,1900,642.0
404327,Q68483,1870,Northwestern Europe,642.0,Writer,1900,642.0
404330,Q684856,1860,Northwestern Europe,4.0,Painter,1900,4.0
404331,Q684856,1860,United Kingdom,4.0,Painter,1900,4.0
404341,Q68493,1830,German world,8.0,Writer,1800,8.0
404343,Q68493,1830,Northwestern Europe,8.0,Writer,1800,8.0
404355,Q684987,1670,Low countries,15.0,Painter,1700,15.0
404357,Q684987,1670,Northwestern Europe,15.0,Painter,1700,15.0
404376,Q6851378,1840,Northwestern Europe,11.0,Painter,1800,11.0
404377,Q6851378,1840,United Kingdom,11.0,Painter,1800,11.0
404413,Q685250,1860,France,5.0,Writer,1900,5.0
404414,Q685250,1860,Northwestern Europe,5.0,Writer,1900,5.0
404422,Q685361,1830,German world,59.0,Painter,1800,59.0
404423,Q685361,1830,Northwestern Europe,59.0,Painter,1800,59.0
404442,Q685495,1820,German world,26.0,Painter,1800,26.0
404443,Q685495,1820,Northwestern Europe,26.0,Painter,1800,26.0
