,region_name,occupations_name,decade,score,count_occupations
13806,Southwestern Europe,university teacher,1510,2,932
13807,Southwestern Europe,architect,1520,41,2008
13808,Southwestern Europe,composer,1520,24,2744
13809,Southwestern Europe,historian,1520,17,2057
13810,Southwestern Europe,painter,1520,113,6793
13811,Southwestern Europe,philosopher,1520,17,917
13812,Southwestern Europe,poet,1520,39,2808
13813,Southwestern Europe,sculptor,1520,39,1930
13814,Southwestern Europe,theologian,1520,20,804
13815,Southwestern Europe,translator,1520,10,691
13816,Southwestern Europe,university teacher,1520,12,932
13817,Southwestern Europe,architect,1530,12,2008
13818,Southwestern Europe,composer,1530,7,2744
13819,Southwestern Europe,historian,1530,12,2057
13820,Southwestern Europe,painter,1530,46,6793
13821,Southwestern Europe,philosopher,1530,12,917
13822,Southwestern Europe,poet,1530,23,2808
13823,Southwestern Europe,sculptor,1530,20,1930
13824,Southwestern Europe,theologian,1530,8,804
13825,Southwestern Europe,translator,1530,5,691
13826,Southwestern Europe,university teacher,1530,9,932
13827,Southwestern Europe,architect,1540,68,2008
13828,Southwestern Europe,composer,1540,59,2744
13829,Southwestern Europe,historian,1540,32,2057
13830,Southwestern Europe,painter,1540,186,6793
13831,Southwestern Europe,philosopher,1540,25,917
13832,Southwestern Europe,poet,1540,85,2808
13833,Southwestern Europe,sculptor,1540,71,1930
13834,Southwestern Europe,theologian,1540,39,804
13835,Southwestern Europe,translator,1540,25,691
13836,Southwestern Europe,university teacher,1540,12,932
13837,Southwestern Europe,architect,1550,23,2008
13838,Southwestern Europe,composer,1550,14,2744
13839,Southwestern Europe,historian,1550,27,2057
13840,Southwestern Europe,painter,1550,48,6793
13841,Southwestern Europe,philosopher,1550,10,917
13842,Southwestern Europe,poet,1550,30,2808
13843,Southwestern Europe,sculptor,1550,24,1930
13844,Southwestern Europe,theologian,1550,17,804
13845,Southwestern Europe,translator,1550,14,691
13846,Southwestern Europe,university teacher,1550,12,932
13847,Southwestern Europe,architect,1560,42,2008
13848,Southwestern Europe,composer,1560,36,2744
13849,Southwestern Europe,historian,1560,34,2057
13850,Southwestern Europe,painter,1560,112,6793
13851,Southwestern Europe,philosopher,1560,29,917
13852,Southwestern Europe,poet,1560,48,2808
13853,Southwestern Europe,sculptor,1560,41,1930
13854,Southwestern Europe,theologian,1560,25,804
13855,Southwestern Europe,translator,1560,25,691
13856,Southwestern Europe,university teacher,1560,19,932
13857,Southwestern Europe,architect,1570,29,2008
13858,Southwestern Europe,composer,1570,33,2744
13859,Southwestern Europe,historian,1570,23,2057
13860,Southwestern Europe,painter,1570,63,6793
13861,Southwestern Europe,philosopher,1570,20,917
13862,Southwestern Europe,poet,1570,37,2808
13863,Southwestern Europe,sculptor,1570,27,1930
13864,Southwestern Europe,theologian,1570,23,804
13865,Southwestern Europe,translator,1570,6,691
13866,Southwestern Europe,university teacher,1570,12,932
13867,Southwestern Europe,architect,1580,51,2008
13868,Southwestern Europe,composer,1580,74,2744
13869,Southwestern Europe,historian,1580,48,2057
13870,Southwestern Europe,painter,1580,139,6793
13871,Southwestern Europe,philosopher,1580,33,917
13872,Southwestern Europe,poet,1580,78,2808
13873,Southwestern Europe,sculptor,1580,39,1930
13874,Southwestern Europe,theologian,1580,32,804
13875,Southwestern Europe,translator,1580,8,691
13876,Southwestern Europe,university teacher,1580,14,932
13877,Southwestern Europe,architect,1590,31,2008
13878,Southwestern Europe,composer,1590,38,2744
13879,Southwestern Europe,historian,1590,24,2057
13880,Southwestern Europe,painter,1590,85,6793
13881,Southwestern Europe,philosopher,1590,11,917
13882,Southwestern Europe,poet,1590,35,2808
13883,Southwestern Europe,sculptor,1590,23,1930
13884,Southwestern Europe,theologian,1590,20,804
13885,Southwestern Europe,translator,1590,8,691
13886,Southwestern Europe,university teacher,1590,11,932
13887,Southwestern Europe,architect,1600,34,2008
13888,Southwestern Europe,composer,1600,78,2744
13889,Southwestern Europe,historian,1600,47,2057
13890,Southwestern Europe,painter,1600,133,6793
13891,Southwestern Europe,philosopher,1600,16,917
13892,Southwestern Europe,poet,1600,67,2808
13893,Southwestern Europe,sculptor,1600,38,1930
13894,Southwestern Europe,theologian,1600,32,804
13895,Southwestern Europe,translator,1600,10,691
13896,Southwestern Europe,university teacher,1600,7,932
13897,Southwestern Europe,architect,1610,26,2008
13898,Southwestern Europe,composer,1610,40,2744
13899,Southwestern Europe,historian,1610,26,2057
13900,Southwestern Europe,painter,1610,105,6793
13901,Southwestern Europe,philosopher,1610,17,917
13902,Southwestern Europe,poet,1610,36,2808
13903,Southwestern Europe,sculptor,1610,21,1930
13904,Southwestern Europe,theologian,1610,15,804
13905,Southwestern Europe,translator,1610,7,691
13906,Southwestern Europe,university teacher,1610,6,932
13907,Southwestern Europe,architect,1620,47,2008
13908,Southwestern Europe,composer,1620,87,2744
13909,Southwestern Europe,historian,1620,36,2057
13910,Southwestern Europe,painter,1620,160,6793
13911,Southwestern Europe,philosopher,1620,17,917
13912,Southwestern Europe,poet,1620,61,2808
13913,Southwestern Europe,sculptor,1620,24,1930
13914,Southwestern Europe,theologian,1620,19,804
13915,Southwestern Europe,translator,1620,6,691
13916,Southwestern Europe,university teacher,1620,7,932
13917,Southwestern Europe,architect,1630,20,2008
13918,Southwestern Europe,composer,1630,35,2744
13919,Southwestern Europe,historian,1630,31,2057
13920,Southwestern Europe,painter,1630,115,6793
13921,Southwestern Europe,philosopher,1630,13,917
13922,Southwestern Europe,poet,1630,36,2808
13923,Southwestern Europe,sculptor,1630,22,1930
13924,Southwestern Europe,theologian,1630,17,804
13925,Southwestern Europe,translator,1630,5,691
13926,Southwestern Europe,university teacher,1630,6,932
13927,Southwestern Europe,architect,1640,34,2008
13928,Southwestern Europe,composer,1640,74,2744
13929,Southwestern Europe,historian,1640,34,2057
13930,Southwestern Europe,painter,1640,208,6793
13931,Southwestern Europe,philosopher,1640,13,917
13932,Southwestern Europe,poet,1640,72,2808
13933,Southwestern Europe,sculptor,1640,42,1930
13934,Southwestern Europe,theologian,1640,27,804
13935,Southwestern Europe,translator,1640,7,691
13936,Southwestern Europe,university teacher,1640,4,932
13937,Southwestern Europe,architect,1650,19,2008
13938,Southwestern Europe,composer,1650,35,2744
13939,Southwestern Europe,historian,1650,18,2057
13940,Southwestern Europe,painter,1650,139,6793
13941,Southwestern Europe,philosopher,1650,5,917
13942,Southwestern Europe,poet,1650,20,2808
13943,Southwestern Europe,sculptor,1650,24,1930
13944,Southwestern Europe,theologian,1650,12,804
13945,Southwestern Europe,translator,1650,4,691
13946,Southwestern Europe,university teacher,1650,4,932
13947,Southwestern Europe,architect,1660,36,2008
13948,Southwestern Europe,composer,1660,42,2744
13949,Southwestern Europe,historian,1660,24,2057
13950,Southwestern Europe,painter,1660,174,6793
13951,Southwestern Europe,philosopher,1660,8,917
13952,Southwestern Europe,poet,1660,33,2808
13953,Southwestern Europe,sculptor,1660,35,1930
13954,Southwestern Europe,theologian,1660,16,804
13955,Southwestern Europe,university teacher,1660,2,932
13956,Southwestern Europe,architect,1670,18,2008
13957,Southwestern Europe,composer,1670,46,2744
13958,Southwestern Europe,historian,1670,9,2057
13959,Southwestern Europe,painter,1670,123,6793
13960,Southwestern Europe,philosopher,1670,9,917
13961,Southwestern Europe,poet,1670,25,2808
13962,Southwestern Europe,sculptor,1670,19,1930
13963,Southwestern Europe,theologian,1670,9,804
13964,Southwestern Europe,translator,1670,1,691
13965,Southwestern Europe,university teacher,1670,4,932
13966,Southwestern Europe,architect,1680,34,2008
13967,Southwestern Europe,composer,1680,58,2744
13968,Southwestern Europe,historian,1680,31,2057
13969,Southwestern Europe,painter,1680,183,6793
13970,Southwestern Europe,philosopher,1680,11,917
13971,Southwestern Europe,poet,1680,37,2808
13972,Southwestern Europe,sculptor,1680,44,1930
13973,Southwestern Europe,theologian,1680,14,804
13974,Southwestern Europe,translator,1680,5,691
13975,Southwestern Europe,university teacher,1680,8,932
13976,Southwestern Europe,architect,1690,26,2008
13977,Southwestern Europe,composer,1690,36,2744
13978,Southwestern Europe,historian,1690,18,2057
13979,Southwestern Europe,painter,1690,123,6793
13980,Southwestern Europe,philosopher,1690,8,917
13981,Southwestern Europe,poet,1690,25,2808
13982,Southwestern Europe,sculptor,1690,35,1930
13983,Southwestern Europe,theologian,1690,15,804
13984,Southwestern Europe,translator,1690,3,691
13985,Southwestern Europe,university teacher,1690,6,932
13986,Southwestern Europe,architect,1700,36,2008
13987,Southwestern Europe,composer,1700,62,2744
13988,Southwestern Europe,historian,1700,28,2057
13989,Southwestern Europe,painter,1700,153,6793
13990,Southwestern Europe,philosopher,1700,17,917
13991,Southwestern Europe,poet,1700,43,2808
13992,Southwestern Europe,sculptor,1700,40,1930
13993,Southwestern Europe,theologian,1700,9,804
13994,Southwestern Europe,translator,1700,5,691
13995,Southwestern Europe,university teacher,1700,6,932
13996,Southwestern Europe,architect,1710,33,2008
13997,Southwestern Europe,composer,1710,43,2744
13998,Southwestern Europe,historian,1710,23,2057
13999,Southwestern Europe,painter,1710,106,6793
14000,Southwestern Europe,philosopher,1710,12,917
14001,Southwestern Europe,poet,1710,28,2808
14002,Southwestern Europe,sculptor,1710,28,1930
14003,Southwestern Europe,theologian,1710,11,804
14004,Southwestern Europe,translator,1710,4,691
14005,Southwestern Europe,university teacher,1710,2,932
14006,Southwestern Europe,architect,1720,49,2008
14007,Southwestern Europe,composer,1720,71,2744
14008,Southwestern Europe,historian,1720,41,2057
14009,Southwestern Europe,painter,1720,155,6793
14010,Southwestern Europe,philosopher,1720,8,917
14011,Southwestern Europe,poet,1720,33,2808
14012,Southwestern Europe,sculptor,1720,41,1930
14013,Southwestern Europe,theologian,1720,15,804
14014,Southwestern Europe,translator,1720,4,691
14015,Southwestern Europe,university teacher,1720,7,932
14016,Southwestern Europe,architect,1730,41,2008
14017,Southwestern Europe,composer,1730,37,2744
14018,Southwestern Europe,historian,1730,28,2057
14019,Southwestern Europe,painter,1730,103,6793
14020,Southwestern Europe,philosopher,1730,6,917
14021,Southwestern Europe,poet,1730,21,2808
14022,Southwestern Europe,sculptor,1730,29,1930
14023,Southwestern Europe,theologian,1730,7,804
14024,Southwestern Europe,translator,1730,3,691
14025,Southwestern Europe,university teacher,1730,4,932
14026,Southwestern Europe,architect,1740,63,2008
14027,Southwestern Europe,composer,1740,90,2744
14028,Southwestern Europe,historian,1740,36,2057
14029,Southwestern Europe,painter,1740,154,6793
14030,Southwestern Europe,philosopher,1740,12,917
14031,Southwestern Europe,poet,1740,41,2808
14032,Southwestern Europe,sculptor,1740,55,1930
14033,Southwestern Europe,theologian,1740,16,804
14034,Southwestern Europe,translator,1740,8,691
14035,Southwestern Europe,university teacher,1740,10,932
14036,Southwestern Europe,architect,1750,49,2008
14037,Southwestern Europe,composer,1750,49,2744
14038,Southwestern Europe,historian,1750,32,2057
14039,Southwestern Europe,painter,1750,98,6793
14040,Southwestern Europe,philosopher,1750,18,917
14041,Southwestern Europe,poet,1750,38,2808
14042,Southwestern Europe,sculptor,1750,34,1930
14043,Southwestern Europe,theologian,1750,14,804
14044,Southwestern Europe,translator,1750,8,691
14045,Southwestern Europe,university teacher,1750,11,932
14046,Southwestern Europe,architect,1760,57,2008
14047,Southwestern Europe,composer,1760,73,2744
14048,Southwestern Europe,historian,1760,43,2057
14049,Southwestern Europe,painter,1760,154,6793
14050,Southwestern Europe,philosopher,1760,16,917
14051,Southwestern Europe,poet,1760,45,2808
14052,Southwestern Europe,sculptor,1760,40,1930
14053,Southwestern Europe,theologian,1760,13,804
14054,Southwestern Europe,translator,1760,15,691
14055,Southwestern Europe,university teacher,1760,11,932
14056,Southwestern Europe,architect,1770,49,2008
14057,Southwestern Europe,composer,1770,60,2744
14058,Southwestern Europe,historian,1770,45,2057
14059,Southwestern Europe,painter,1770,96,6793
14060,Southwestern Europe,philosopher,1770,23,917
14061,Southwestern Europe,poet,1770,42,2808
14062,Southwestern Europe,sculptor,1770,42,1930
14063,Southwestern Europe,theologian,1770,15,804
14064,Southwestern Europe,translator,1770,13,691
14065,Southwestern Europe,university teacher,1770,6,932
14066,Southwestern Europe,architect,1780,56,2008
14067,Southwestern Europe,composer,1780,84,2744
14068,Southwestern Europe,historian,1780,53,2057
14069,Southwestern Europe,painter,1780,158,6793
14070,Southwestern Europe,philosopher,1780,29,917
14071,Southwestern Europe,poet,1780,69,2808
14072,Southwestern Europe,sculptor,1780,45,1930
14073,Southwestern Europe,theologian,1780,19,804
14074,Southwestern Europe,translator,1780,24,691
14075,Southwestern Europe,university teacher,1780,16,932
14076,Southwestern Europe,architect,1790,48,2008
14077,Southwestern Europe,composer,1790,56,2744
14078,Southwestern Europe,historian,1790,34,2057
14079,Southwestern Europe,painter,1790,94,6793
14080,Southwestern Europe,philosopher,1790,11,917
14081,Southwestern Europe,poet,1790,40,2808
14082,Southwestern Europe,sculptor,1790,25,1930
14083,Southwestern Europe,theologian,1790,10,804
14084,Southwestern Europe,translator,1790,20,691
14085,Southwestern Europe,university teacher,1790,12,932
14086,Southwestern Europe,architect,1800,45,2008
14087,Southwestern Europe,composer,1800,89,2744
14088,Southwestern Europe,historian,1800,43,2057
14089,Southwestern Europe,painter,1800,137,6793
14090,Southwestern Europe,philosopher,1800,14,917
14091,Southwestern Europe,poet,1800,58,2808
14092,Southwestern Europe,sculptor,1800,28,1930
14093,Southwestern Europe,theologian,1800,6,804
14094,Southwestern Europe,translator,1800,20,691
14095,Southwestern Europe,university teacher,1800,14,932
14096,Southwestern Europe,architect,1810,46,2008
14097,Southwestern Europe,composer,1810,66,2744
14098,Southwestern Europe,historian,1810,59,2057
14099,Southwestern Europe,painter,1810,109,6793
14100,Southwestern Europe,philosopher,1810,9,917
14101,Southwestern Europe,poet,1810,69,2808
14102,Southwestern Europe,sculptor,1810,31,1930
14103,Southwestern Europe,theologian,1810,13,804
14104,Southwestern Europe,translator,1810,16,691
14105,Southwestern Europe,university teacher,1810,19,932
14106,Southwestern Europe,architect,1820,51,2008
14107,Southwestern Europe,composer,1820,81,2744
14108,Southwestern Europe,historian,1820,52,2057
14109,Southwestern Europe,painter,1820,155,6793
14110,Southwestern Europe,philosopher,1820,18,917
14111,Southwestern Europe,poet,1820,55,2808
14112,Southwestern Europe,sculptor,1820,41,1930
14113,Southwestern Europe,theologian,1820,8,804
14114,Southwestern Europe,translator,1820,24,691
14115,Southwestern Europe,university teacher,1820,33,932
14116,Southwestern Europe,architect,1830,65,2008
14117,Southwestern Europe,composer,1830,54,2744
14118,Southwestern Europe,historian,1830,42,2057
14119,Southwestern Europe,painter,1830,134,6793
14120,Southwestern Europe,philosopher,1830,11,917
14121,Southwestern Europe,poet,1830,76,2808
14122,Southwestern Europe,sculptor,1830,34,1930
14123,Southwestern Europe,theologian,1830,15,804
14124,Southwestern Europe,translator,1830,20,691
14125,Southwestern Europe,university teacher,1830,41,932
14126,Southwestern Europe,architect,1840,88,2008
14127,Southwestern Europe,composer,1840,163,2744
14128,Southwestern Europe,historian,1840,123,2057
14129,Southwestern Europe,painter,1840,319,6793
14130,Southwestern Europe,philosopher,1840,26,917
14131,Southwestern Europe,poet,1840,124,2808
14132,Southwestern Europe,sculptor,1840,88,1930
14133,Southwestern Europe,theologian,1840,22,804
14134,Southwestern Europe,translator,1840,50,691
14135,Southwestern Europe,university teacher,1840,95,932
14136,Southwestern Europe,architect,1850,69,2008
14137,Southwestern Europe,composer,1850,134,2744
14138,Southwestern Europe,historian,1850,109,2057
14139,Southwestern Europe,painter,1850,300,6793
14140,Southwestern Europe,philosopher,1850,32,917
14141,Southwestern Europe,poet,1850,125,2808
14142,Southwestern Europe,sculptor,1850,73,1930
14143,Southwestern Europe,theologian,1850,18,804
14144,Southwestern Europe,translator,1850,37,691
14145,Southwestern Europe,university teacher,1850,71,932
14146,Southwestern Europe,architect,1860,98,2008
14147,Southwestern Europe,composer,1860,204,2744
14148,Southwestern Europe,historian,1860,159,2057
14149,Southwestern Europe,painter,1860,415,6793
14150,Southwestern Europe,philosopher,1860,40,917
14151,Southwestern Europe,poet,1860,180,2808
14152,Southwestern Europe,sculptor,1860,106,1930
14153,Southwestern Europe,theologian,1860,18,804
14154,Southwestern Europe,translator,1860,46,691
14155,Southwestern Europe,university teacher,1860,98,932
14156,Southwestern Europe,architect,1870,66,2008
14157,Southwestern Europe,composer,1870,170,2744
14158,Southwestern Europe,historian,1870,126,2057
14159,Southwestern Europe,painter,1870,354,6793
14160,Southwestern Europe,philosopher,1870,35,917
14161,Southwestern Europe,poet,1870,114,2808
14162,Southwestern Europe,sculptor,1870,101,1930
14163,Southwestern Europe,theologian,1870,26,804
14164,Southwestern Europe,translator,1870,37,691
14165,Southwestern Europe,university teacher,1870,91,932
14166,Southwestern Europe,architect,1880,150,2008
14167,Southwestern Europe,composer,1880,234,2744
14168,Southwestern Europe,historian,1880,207,2057
14169,Southwestern Europe,painter,1880,528,6793
14170,Southwestern Europe,philosopher,1880,43,917
14171,Southwestern Europe,poet,1880,206,2808
14172,Southwestern Europe,sculptor,1880,157,1930
14173,Southwestern Europe,theologian,1880,36,804
14174,Southwestern Europe,translator,1880,59,691
14175,Southwestern Europe,university teacher,1880,157,932
14176,Southwestern Europe,composer,1250,1,2744
14177,Southwestern Europe,painter,1250,1,6793
14178,Southwestern Europe,philosopher,1250,2,917
14179,Southwestern Europe,poet,1250,2,2808
14180,Southwestern Europe,theologian,1250,1,804
14181,Southwestern Europe,university teacher,1250,1,932
14182,Southwestern Europe,historian,-200,1,2057
14183,Southwestern Europe,poet,-200,5,2808
14184,Southwestern Europe,historian,-160,2,2057
14185,Southwestern Europe,painter,-160,1,6793
14186,Southwestern Europe,philosopher,-160,1,917
14187,Southwestern Europe,poet,-160,3,2808
14188,Southwestern Europe,historian,-100,6,2057
14189,Southwestern Europe,philosopher,-100,3,917
14190,Southwestern Europe,poet,-100,3,2808
14191,Southwestern Europe,historian,-60,5,2057
14192,Southwestern Europe,painter,-60,3,6793
14193,Southwestern Europe,philosopher,-60,4,917
14194,Southwestern Europe,poet,-60,12,2808
14195,Southwestern Europe,historian,-50,1,2057
14196,Southwestern Europe,philosopher,-50,1,917
14197,Southwestern Europe,poet,-50,7,2808
14198,Southwestern Europe,historian,50,1,2057
14199,Southwestern Europe,poet,50,1,2808
14200,Southwestern Europe,historian,60,3,2057
14201,Southwestern Europe,philosopher,60,5,917
14202,Southwestern Europe,poet,60,8,2808
14203,Southwestern Europe,historian,100,4,2057
14204,Southwestern Europe,philosopher,100,3,917
14205,Southwestern Europe,poet,100,2,2808
14206,Southwestern Europe,historian,130,1,2057
14207,Southwestern Europe,historian,150,1,2057
14208,Southwestern Europe,philosopher,150,2,917
14209,Southwestern Europe,historian,200,2,2057
14210,Southwestern Europe,philosopher,200,4,917
14211,Southwestern Europe,poet,200,1,2808
14212,Southwestern Europe,theologian,200,3,804
14213,Southwestern Europe,historian,240,3,2057
14214,Southwestern Europe,painter,240,1,6793
14215,Southwestern Europe,philosopher,240,6,917
14216,Southwestern Europe,poet,240,2,2808
14217,Southwestern Europe,sculptor,240,2,1930
14218,Southwestern Europe,historian,360,2,2057
14219,Southwestern Europe,poet,360,3,2808
14220,Southwestern Europe,historian,400,1,2057
14221,Southwestern Europe,philosopher,400,1,917
14222,Southwestern Europe,poet,400,5,2808
14223,Southwestern Europe,historian,440,8,2057
14224,Southwestern Europe,painter,440,1,6793
14225,Southwestern Europe,poet,440,7,2808
14226,Southwestern Europe,translator,440,1,691
14227,Southwestern Europe,historian,520,1,2057
14228,Southwestern Europe,philosopher,520,2,917
14229,Southwestern Europe,historian,820,1,2057
14230,Southwestern Europe,poet,820,1,2808
14231,Southwestern Europe,historian,1100,3,2057
14232,Southwestern Europe,philosopher,1100,2,917
14233,Southwestern Europe,poet,1100,2,2808
14234,Southwestern Europe,theologian,1100,1,804
14235,Southwestern Europe,translator,1100,1,691
14236,Southwestern Europe,historian,1210,1,2057
14237,Southwestern Europe,painter,1210,1,6793
14238,Southwestern Europe,poet,1210,1,2808
14239,Southwestern Europe,theologian,1210,1,804
14240,Southwestern Europe,university teacher,1210,1,932
14241,Southwestern Europe,historian,1290,2,2057
14242,Southwestern Europe,painter,1290,2,6793
14243,Southwestern Europe,philosopher,1290,1,917
14244,Southwestern Europe,poet,1290,3,2808
14245,Southwestern Europe,theologian,1290,2,804
14246,Southwestern Europe,philosopher,-550,1,917
14247,Southwestern Europe,philosopher,-490,1,917
14248,Southwestern Europe,philosopher,970,1,917
14249,Southwestern Europe,theologian,970,1,804
14250,Southwestern Europe,poet,510,1,2808
14251,Southwestern Europe,translator,510,1,691
14252,Southwestern Europe,translator,940,1,691
14253,Spain,architect,1280,1,507
14254,Spain,composer,1280,2,826
14255,Spain,painter,1280,1,1348
14256,Spain,poet,1280,4,698
14257,Spain,translator,1280,1,223
14258,Spain,architect,1380,2,507
14259,Spain,composer,1380,1,826
14260,Spain,painter,1380,3,1348
14261,Spain,poet,1380,5,698
14262,Spain,translator,1380,2,223
14263,Spain,architect,1400,2,507
14264,Spain,composer,1400,1,826
14265,Spain,historian,1400,4,601
14266,Spain,painter,1400,5,1348
14267,Spain,poet,1400,4,698
14268,Spain,sculptor,1400,2,492
14269,Spain,translator,1400,1,223
14270,Spain,architect,1440,5,507
14271,Spain,composer,1440,3,826
14272,Spain,painter,1440,9,1348
14273,Spain,poet,1440,8,698
14274,Spain,sculptor,1440,4,492
14275,Spain,translator,1440,2,223
14276,Spain,architect,1480,2,507
14277,Spain,composer,1480,4,826
14278,Spain,historian,1480,3,601
14279,Spain,painter,1480,19,1348
14280,Spain,poet,1480,7,698
14281,Spain,sculptor,1480,6,492
14282,Spain,translator,1480,3,223
14283,Spain,university teacher,1480,4,264
14284,Spain,architect,1490,1,507
14285,Spain,composer,1490,1,826
14286,Spain,historian,1490,1,601
14287,Spain,painter,1490,2,1348
14288,Spain,poet,1490,2,698
14289,Spain,sculptor,1490,1,492
14290,Spain,translator,1490,1,223
14291,Spain,architect,1500,3,507
14292,Spain,composer,1500,8,826
14293,Spain,historian,1500,3,601
14294,Spain,painter,1500,14,1348
14295,Spain,playwright,1500,1,242
14296,Spain,poet,1500,11,698
14297,Spain,sculptor,1500,7,492
14298,Spain,translator,1500,5,223
14299,Spain,architect,1510,5,507
14300,Spain,composer,1510,1,826
14301,Spain,full professor,1510,1,466
14302,Spain,historian,1510,2,601
14303,Spain,painter,1510,4,1348
14304,Spain,playwright,1510,1,242
14305,Spain,poet,1510,4,698
14306,Spain,sculptor,1510,7,492
14307,Spain,translator,1510,3,223
14308,Spain,architect,1520,12,507
14309,Spain,composer,1520,4,826
14310,Spain,historian,1520,4,601
14311,Spain,painter,1520,10,1348
14312,Spain,poet,1520,6,698
14313,Spain,sculptor,1520,6,492
14314,Spain,translator,1520,2,223
14315,Spain,university teacher,1520,4,264
14316,Spain,architect,1530,3,507
14317,Spain,historian,1530,5,601
14318,Spain,painter,1530,1,1348
14319,Spain,sculptor,1530,4,492
14320,Spain,translator,1530,1,223
14321,Spain,university teacher,1530,1,264
14322,Spain,architect,1540,17,507
14323,Spain,composer,1540,20,826
14324,Spain,full professor,1540,1,466
14325,Spain,historian,1540,12,601
14326,Spain,painter,1540,31,1348
14327,Spain,playwright,1540,1,242
14328,Spain,poet,1540,16,698
14329,Spain,sculptor,1540,27,492
14330,Spain,translator,1540,5,223
14331,Spain,university teacher,1540,3,264
14332,Spain,architect,1550,4,507
14333,Spain,composer,1550,5,826
14334,Spain,historian,1550,12,601
14335,Spain,painter,1550,7,1348
14336,Spain,playwright,1550,1,242
14337,Spain,poet,1550,5,698
14338,Spain,sculptor,1550,11,492
14339,Spain,translator,1550,2,223
14340,Spain,university teacher,1550,7,264
14341,Spain,architect,1560,7,507
14342,Spain,composer,1560,12,826
14343,Spain,full professor,1560,1,466
14344,Spain,historian,1560,10,601
14345,Spain,painter,1560,18,1348
14346,Spain,playwright,1560,3,242
14347,Spain,poet,1560,13,698
14348,Spain,sculptor,1560,15,492
14349,Spain,translator,1560,9,223
14350,Spain,university teacher,1560,8,264
14351,Spain,architect,1570,6,507
14352,Spain,composer,1570,2,826
14353,Spain,historian,1570,8,601
14354,Spain,painter,1570,9,1348
14355,Spain,playwright,1570,2,242
14356,Spain,poet,1570,10,698
14357,Spain,sculptor,1570,9,492
14358,Spain,translator,1570,2,223
14359,Spain,university teacher,1570,6,264
14360,Spain,architect,1580,12,507
14361,Spain,composer,1580,15,826
14362,Spain,historian,1580,16,601
14363,Spain,painter,1580,25,1348
14364,Spain,playwright,1580,5,242
14365,Spain,poet,1580,23,698
14366,Spain,sculptor,1580,18,492
14367,Spain,translator,1580,3,223
14368,Spain,university teacher,1580,5,264
14369,Spain,architect,1590,9,507
14370,Spain,composer,1590,6,826
14371,Spain,historian,1590,10,601
14372,Spain,painter,1590,23,1348
14373,Spain,playwright,1590,1,242
14374,Spain,poet,1590,11,698
14375,Spain,sculptor,1590,7,492
14376,Spain,translator,1590,2,223
14377,Spain,university teacher,1590,4,264
14378,Spain,architect,1600,6,507
14379,Spain,composer,1600,13,826
14380,Spain,full professor,1600,1,466
14381,Spain,historian,1600,17,601
14382,Spain,painter,1600,23,1348
14383,Spain,playwright,1600,7,242
14384,Spain,poet,1600,22,698
14385,Spain,sculptor,1600,11,492
14386,Spain,translator,1600,5,223
14387,Spain,university teacher,1600,2,264
14388,Spain,architect,1610,7,507
14389,Spain,composer,1610,6,826
14390,Spain,historian,1610,7,601
14391,Spain,painter,1610,13,1348
14392,Spain,playwright,1610,3,242
14393,Spain,poet,1610,11,698
14394,Spain,sculptor,1610,9,492
14395,Spain,translator,1610,3,223
14396,Spain,university teacher,1610,1,264
14397,Spain,architect,1620,8,507
14398,Spain,composer,1620,14,826
14399,Spain,historian,1620,14,601
14400,Spain,painter,1620,36,1348
14401,Spain,playwright,1620,9,242
14402,Spain,poet,1620,26,698
14403,Spain,sculptor,1620,10,492
14404,Spain,translator,1620,3,223
14405,Spain,university teacher,1620,2,264
14406,Spain,architect,1630,3,507
14407,Spain,composer,1630,9,826
14408,Spain,historian,1630,4,601
14409,Spain,painter,1630,25,1348
14410,Spain,playwright,1630,4,242
14411,Spain,poet,1630,11,698
14412,Spain,sculptor,1630,3,492
14413,Spain,architect,1640,6,507
14414,Spain,composer,1640,18,826
14415,Spain,historian,1640,11,601
14416,Spain,painter,1640,46,1348
14417,Spain,playwright,1640,12,242
14418,Spain,poet,1640,24,698
14419,Spain,sculptor,1640,13,492
14420,Spain,translator,1640,2,223
14421,Spain,university teacher,1640,2,264
14422,Spain,architect,1650,1,507
14423,Spain,composer,1650,12,826
14424,Spain,historian,1650,7,601
14425,Spain,painter,1650,38,1348
14426,Spain,playwright,1650,4,242
14427,Spain,poet,1650,6,698
14428,Spain,sculptor,1650,8,492
14429,Spain,university teacher,1650,1,264
14430,Spain,architect,1660,11,507
14431,Spain,composer,1660,9,826
14432,Spain,historian,1660,6,601
14433,Spain,painter,1660,34,1348
14434,Spain,playwright,1660,3,242
14435,Spain,poet,1660,5,698
14436,Spain,sculptor,1660,9,492
14437,Spain,architect,1670,4,507
14438,Spain,composer,1670,11,826
14439,Spain,painter,1670,30,1348
14440,Spain,playwright,1670,3,242
14441,Spain,poet,1670,5,698
14442,Spain,sculptor,1670,7,492
14443,Spain,university teacher,1670,2,264
14444,Spain,architect,1680,5,507
14445,Spain,composer,1680,19,826
14446,Spain,full professor,1680,1,466
14447,Spain,historian,1680,8,601
14448,Spain,painter,1680,36,1348
14449,Spain,playwright,1680,1,242
14450,Spain,poet,1680,5,698
14451,Spain,sculptor,1680,6,492
14452,Spain,translator,1680,2,223
14453,Spain,university teacher,1680,5,264
14454,Spain,architect,1690,1,507
14455,Spain,composer,1690,16,826
14456,Spain,historian,1690,6,601
