,region_name,decade,score,century
0,Africa,1620,1,17
1,Africa,1630,3,17
2,Africa,1640,1,17
3,Africa,1670,3,17
4,Africa,1680,2,17
5,Africa,1700,3,17
6,Africa,1740,1,18
7,Africa,1750,1,18
8,Africa,1760,1,18
9,Africa,1780,5,18
10,Africa,1790,4,18
11,Africa,1800,3,18
12,Africa,1810,12,19
13,Africa,1820,13,19
14,Africa,1830,21,19
15,Africa,1840,18,19
16,Africa,1850,23,19
17,Africa,1860,40,19
18,Africa,1870,26,19
19,Africa,1880,61,19
20,Arabian peninsula,540,3,6
21,Arabian peninsula,560,4,6
22,Arabian peninsula,570,1,6
23,Arabian peninsula,580,4,6
24,Arabian peninsula,590,1,6
25,Arabian peninsula,600,3,6
26,Arabian peninsula,610,2,7
27,Arabian peninsula,620,5,7
28,Arabian peninsula,630,4,7
29,Arabian peninsula,640,6,7
30,Arabian peninsula,650,2,7
31,Arabian peninsula,660,4,7
32,Arabian peninsula,680,8,7
33,Arabian peninsula,690,3,7
34,Arabian peninsula,700,2,7
35,Arabian peninsula,710,3,8
36,Arabian peninsula,720,1,8
37,Arabian peninsula,730,1,8
38,Arabian peninsula,740,2,8
39,Arabian peninsula,750,1,8
40,Arabian peninsula,760,2,8
41,Arabian peninsula,780,2,8
42,Arabian peninsula,810,1,9
43,Arabian peninsula,820,1,9
44,Arabian peninsula,840,2,9
45,Arabian peninsula,860,1,9
46,Arabian peninsula,870,1,9
47,Arabian peninsula,880,1,9
48,Arabian peninsula,890,1,9
49,Arabian peninsula,930,2,10
50,Arabian peninsula,940,1,10
51,Arabian peninsula,1020,1,11
52,Arabian peninsula,1080,1,11
53,Arabian peninsula,1140,2,12
54,Arabian peninsula,1160,2,12
55,Arabian peninsula,1250,1,13
56,Arabian peninsula,1280,1,13
57,Arabian peninsula,1300,2,13
58,Arabian peninsula,1320,1,14
59,Arabian peninsula,1330,1,14
60,Arabian peninsula,1350,1,14
61,Arabian peninsula,1360,1,14
62,Arabian peninsula,1400,1,14
63,Arabian peninsula,1410,2,15
64,Arabian peninsula,1420,1,15
65,Arabian peninsula,1440,1,15
66,Arabian peninsula,1460,2,15
67,Arabian peninsula,1470,1,15
68,Arabian peninsula,1480,3,15
69,Arabian peninsula,1500,1,15
70,Arabian peninsula,1510,1,16
71,Arabian peninsula,1520,1,16
72,Arabian peninsula,1530,2,16
73,Arabian peninsula,1550,1,16
74,Arabian peninsula,1580,1,16
75,Arabian peninsula,1600,2,16
76,Arabian peninsula,1640,1,17
77,Arabian peninsula,1650,3,17
78,Arabian peninsula,1660,2,17
79,Arabian peninsula,1670,5,17
80,Arabian peninsula,1690,1,17
81,Arabian peninsula,1700,1,17
82,Arabian peninsula,1710,1,18
83,Arabian peninsula,1730,1,18
84,Arabian peninsula,1760,1,18
85,Arabian peninsula,1770,1,18
86,Arabian peninsula,1780,1,18
87,Arabian peninsula,1790,2,18
88,Arabian peninsula,1800,2,18
89,Arabian peninsula,1810,5,19
90,Arabian peninsula,1820,3,19
91,Arabian peninsula,1830,4,19
92,Arabian peninsula,1840,3,19
93,Arabian peninsula,1850,3,19
94,Arabian peninsula,1860,3,19
95,Arabian peninsula,1870,9,19
96,Arabian peninsula,1880,5,19
97,Arabic world,-360,4,-3
98,Arabic world,-330,1,-3
99,Arabic world,-310,1,-3
100,Arabic world,-300,6,-3
101,Arabic world,-280,1,-2
102,Arabic world,-270,4,-2
103,Arabic world,-260,5,-2
104,Arabic world,-250,1,-2
105,Arabic world,-240,3,-2
106,Arabic world,-230,1,-2
107,Arabic world,-220,2,-2
108,Arabic world,-200,2,-2
109,Arabic world,-170,1,-1
110,Arabic world,-160,2,-1
111,Arabic world,-130,1,-1
112,Arabic world,-120,3,-1
113,Arabic world,-100,2,-1
114,Arabic world,-90,2,0
115,Arabic world,-60,2,0
116,Arabic world,-50,2,0
117,Arabic world,-40,2,0
118,Arabic world,-20,1,0
119,Arabic world,-10,1,0
120,Arabic world,20,1,1
121,Arabic world,40,3,1
122,Arabic world,50,1,1
123,Arabic world,60,1,1
124,Arabic world,70,1,1
125,Arabic world,80,3,1
126,Arabic world,100,4,1
127,Arabic world,140,11,2
128,Arabic world,160,1,2
129,Arabic world,170,1,2
130,Arabic world,200,6,2
131,Arabic world,210,1,3
132,Arabic world,220,2,3
133,Arabic world,240,8,3
134,Arabic world,250,1,3
135,Arabic world,280,5,3
136,Arabic world,290,1,3
137,Arabic world,300,1,3
138,Arabic world,310,1,4
139,Arabic world,320,1,4
140,Arabic world,330,1,4
141,Arabic world,340,5,4
142,Arabic world,350,2,4
143,Arabic world,360,2,4
144,Arabic world,370,1,4
145,Arabic world,380,5,4
146,Arabic world,390,1,4
147,Arabic world,400,8,4
148,Arabic world,420,1,5
149,Arabic world,440,7,5
150,Arabic world,450,1,5
151,Arabic world,470,1,5
152,Arabic world,480,6,5
153,Arabic world,500,2,5
154,Arabic world,540,4,6
155,Arabic world,560,4,6
156,Arabic world,570,1,6
157,Arabic world,580,4,6
158,Arabic world,590,1,6
159,Arabic world,600,4,6
160,Arabic world,610,3,7
161,Arabic world,620,6,7
162,Arabic world,630,7,7
163,Arabic world,640,11,7
164,Arabic world,650,2,7
165,Arabic world,660,5,7
166,Arabic world,680,16,7
167,Arabic world,690,6,7
168,Arabic world,700,9,7
169,Arabic world,710,4,8
170,Arabic world,720,5,8
171,Arabic world,730,6,8
172,Arabic world,740,20,8
173,Arabic world,750,4,8
174,Arabic world,760,9,8
175,Arabic world,770,6,8
176,Arabic world,780,16,8
177,Arabic world,790,6,8
178,Arabic world,800,13,8
179,Arabic world,810,13,9
180,Arabic world,820,10,9
181,Arabic world,830,6,9
182,Arabic world,840,16,9
183,Arabic world,850,8,9
184,Arabic world,860,11,9
185,Arabic world,870,12,9
186,Arabic world,880,9,9
187,Arabic world,890,5,9
188,Arabic world,900,7,9
189,Arabic world,910,5,10
190,Arabic world,920,8,10
191,Arabic world,930,7,10
192,Arabic world,940,15,10
193,Arabic world,950,6,10
194,Arabic world,960,4,10
195,Arabic world,970,5,10
196,Arabic world,980,25,10
197,Arabic world,990,3,10
198,Arabic world,1000,7,10
199,Arabic world,1010,10,11
200,Arabic world,1020,14,11
201,Arabic world,1030,5,11
202,Arabic world,1040,19,11
203,Arabic world,1050,6,11
204,Arabic world,1060,9,11
205,Arabic world,1070,5,11
206,Arabic world,1080,9,11
207,Arabic world,1090,11,11
208,Arabic world,1100,8,11
209,Arabic world,1110,17,12
210,Arabic world,1120,9,12
211,Arabic world,1130,10,12
212,Arabic world,1140,23,12
213,Arabic world,1150,14,12
214,Arabic world,1160,16,12
215,Arabic world,1170,12,12
216,Arabic world,1180,22,12
217,Arabic world,1190,11,12
218,Arabic world,1200,23,12
219,Arabic world,1210,11,13
220,Arabic world,1220,24,13
221,Arabic world,1230,18,13
222,Arabic world,1240,26,13
223,Arabic world,1250,21,13
224,Arabic world,1260,17,13
225,Arabic world,1270,10,13
226,Arabic world,1280,20,13
227,Arabic world,1290,7,13
228,Arabic world,1300,10,13
229,Arabic world,1310,9,14
230,Arabic world,1320,15,14
231,Arabic world,1330,9,14
232,Arabic world,1340,16,14
233,Arabic world,1350,7,14
234,Arabic world,1360,8,14
235,Arabic world,1370,5,14
236,Arabic world,1380,5,14
237,Arabic world,1390,5,14
238,Arabic world,1400,8,14
239,Arabic world,1410,8,15
240,Arabic world,1420,11,15
241,Arabic world,1430,3,15
242,Arabic world,1440,13,15
243,Arabic world,1450,1,15
244,Arabic world,1460,8,15
245,Arabic world,1470,10,15
246,Arabic world,1480,11,15
247,Arabic world,1490,3,15
248,Arabic world,1500,5,15
249,Arabic world,1510,2,16
250,Arabic world,1520,6,16
251,Arabic world,1530,6,16
252,Arabic world,1540,6,16
253,Arabic world,1550,5,16
254,Arabic world,1560,7,16
255,Arabic world,1570,4,16
256,Arabic world,1580,7,16
257,Arabic world,1590,6,16
258,Arabic world,1600,7,16
259,Arabic world,1610,5,17
260,Arabic world,1620,8,17
261,Arabic world,1630,4,17
262,Arabic world,1640,3,17
263,Arabic world,1650,5,17
264,Arabic world,1660,9,17
265,Arabic world,1670,7,17
266,Arabic world,1680,6,17
267,Arabic world,1690,4,17
268,Arabic world,1700,5,17
269,Arabic world,1710,4,18
270,Arabic world,1720,6,18
271,Arabic world,1730,7,18
272,Arabic world,1740,7,18
273,Arabic world,1750,7,18
274,Arabic world,1760,7,18
275,Arabic world,1770,14,18
276,Arabic world,1780,14,18
277,Arabic world,1790,10,18
278,Arabic world,1800,18,18
279,Arabic world,1810,13,19
280,Arabic world,1820,21,19
281,Arabic world,1830,19,19
282,Arabic world,1840,39,19
283,Arabic world,1850,48,19
284,Arabic world,1860,74,19
285,Arabic world,1870,78,19
286,Arabic world,1880,113,19
287,Austria,1340,3,14
288,Austria,1360,2,14
289,Austria,1380,4,14
290,Austria,1390,1,14
291,Austria,1400,4,14
292,Austria,1420,5,15
293,Austria,1440,10,15
294,Austria,1450,2,15
295,Austria,1460,10,15
296,Austria,1470,2,15
297,Austria,1480,22,15
298,Austria,1490,3,15
299,Austria,1500,12,15
300,Austria,1510,8,16
301,Austria,1520,18,16
302,Austria,1530,11,16
303,Austria,1540,25,16
304,Austria,1550,5,16
305,Austria,1560,20,16
306,Austria,1570,12,16
307,Austria,1580,17,16
308,Austria,1590,10,16
309,Austria,1600,18,16
310,Austria,1610,16,17
311,Austria,1620,32,17
312,Austria,1630,12,17
313,Austria,1640,59,17
314,Austria,1650,24,17
315,Austria,1660,43,17
316,Austria,1670,33,17
317,Austria,1680,46,17
318,Austria,1690,64,17
319,Austria,1700,70,17
320,Austria,1710,74,18
321,Austria,1720,77,18
322,Austria,1730,74,18
323,Austria,1740,99,18
324,Austria,1750,90,18
325,Austria,1760,164,18
326,Austria,1770,146,18
327,Austria,1780,222,18
328,Austria,1790,219,18
329,Austria,1800,278,18
330,Austria,1810,253,19
331,Austria,1820,341,19
332,Austria,1830,323,19
333,Austria,1840,621,19
334,Austria,1850,529,19
335,Austria,1860,768,19
336,Austria,1870,663,19
337,Austria,1880,1131,19
338,Balkans,-680,1,-6
339,Balkans,-660,14,-6
340,Balkans,-620,2,-6
341,Balkans,-600,24,-6
342,Balkans,-580,1,-5
343,Balkans,-560,58,-5
344,Balkans,-530,1,-5
345,Balkans,-520,57,-5
346,Balkans,-500,37,-5
347,Balkans,-490,1,-4
348,Balkans,-480,2,-4
349,Balkans,-470,1,-4
350,Balkans,-460,60,-4
351,Balkans,-450,8,-4
352,Balkans,-440,3,-4
353,Balkans,-430,4,-4
354,Balkans,-420,28,-4
355,Balkans,-410,7,-4
356,Balkans,-400,31,-4
357,Balkans,-390,5,-3
358,Balkans,-380,2,-3
359,Balkans,-370,2,-3
360,Balkans,-360,38,-3
361,Balkans,-350,5,-3
362,Balkans,-340,2,-3
363,Balkans,-330,2,-3
364,Balkans,-320,11,-3
365,Balkans,-310,3,-3
366,Balkans,-300,13,-3
367,Balkans,-290,4,-2
368,Balkans,-280,5,-2
369,Balkans,-260,10,-2
370,Balkans,-240,3,-2
371,Balkans,-220,8,-2
372,Balkans,-200,5,-2
373,Balkans,-180,1,-1
374,Balkans,-160,3,-1
375,Balkans,-150,3,-1
376,Balkans,-140,1,-1
377,Balkans,-120,4,-1
378,Balkans,-110,1,-1
379,Balkans,-100,5,-1
380,Balkans,-90,1,0
381,Balkans,-80,2,0
382,Balkans,-60,4,0
383,Balkans,-50,3,0
384,Balkans,-40,1,0
385,Balkans,0,1,0
386,Balkans,20,1,1
387,Balkans,30,1,1
388,Balkans,40,2,1
389,Balkans,80,5,1
390,Balkans,100,2,1
391,Balkans,110,1,2
392,Balkans,130,3,2
393,Balkans,140,1,2
394,Balkans,160,1,2
395,Balkans,170,2,2
396,Balkans,180,1,2
397,Balkans,200,1,2
398,Balkans,240,4,3
399,Balkans,340,1,4
400,Balkans,380,1,4
401,Balkans,400,1,4
402,Balkans,440,1,5
403,Balkans,450,1,5
404,Balkans,460,1,5
405,Balkans,480,1,5
406,Balkans,540,5,6
407,Balkans,900,1,9
408,Balkans,940,2,10
409,Balkans,960,2,10
410,Balkans,990,1,10
411,Balkans,1040,1,11
412,Balkans,1080,1,11
413,Balkans,1100,1,11
414,Balkans,1140,2,12
415,Balkans,1160,1,12
416,Balkans,1180,1,12
417,Balkans,1200,1,12
418,Balkans,1210,1,13
419,Balkans,1220,1,13
420,Balkans,1240,3,13
421,Balkans,1250,1,13
422,Balkans,1280,1,13
423,Balkans,1300,1,13
424,Balkans,1320,3,14
425,Balkans,1330,3,14
426,Balkans,1340,4,14
427,Balkans,1360,6,14
428,Balkans,1370,2,14
429,Balkans,1380,4,14
430,Balkans,1390,2,14
431,Balkans,1420,3,15
432,Balkans,1430,1,15
433,Balkans,1440,10,15
434,Balkans,1450,2,15
435,Balkans,1460,7,15
436,Balkans,1470,3,15
437,Balkans,1480,9,15
438,Balkans,1490,8,15
439,Balkans,1500,8,15
440,Balkans,1510,1,16
441,Balkans,1520,7,16
442,Balkans,1530,6,16
443,Balkans,1540,10,16
444,Balkans,1550,6,16
445,Balkans,1560,7,16
446,Balkans,1570,4,16
447,Balkans,1580,12,16
448,Balkans,1590,4,16
449,Balkans,1600,10,16
450,Balkans,1610,2,17
451,Balkans,1620,7,17
452,Balkans,1630,5,17
453,Balkans,1640,12,17
454,Balkans,1650,2,17
455,Balkans,1660,7,17
456,Balkans,1670,2,17
457,Balkans,1680,2,17
458,Balkans,1690,6,17
459,Balkans,1700,10,17
460,Balkans,1710,5,18
461,Balkans,1720,10,18
462,Balkans,1730,8,18
463,Balkans,1740,14,18
464,Balkans,1750,10,18
465,Balkans,1760,13,18
466,Balkans,1770,14,18
467,Balkans,1780,15,18
468,Balkans,1790,23,18
469,Balkans,1800,30,18
470,Balkans,1810,31,19
471,Balkans,1820,54,19
472,Balkans,1830,50,19
473,Balkans,1840,85,19
474,Balkans,1850,96,19
475,Balkans,1860,160,19
476,Balkans,1870,159,19
477,Balkans,1880,256,19
478,Belgium,1230,1,13
479,Belgium,1240,4,13
480,Belgium,1250,2,13
481,Belgium,1280,2,13
482,Belgium,1290,1,13
483,Belgium,1300,3,13
484,Belgium,1310,1,14
485,Belgium,1320,2,14
486,Belgium,1340,3,14
487,Belgium,1370,3,14
488,Belgium,1380,8,14
489,Belgium,1390,2,14
490,Belgium,1400,3,14
491,Belgium,1410,2,15
492,Belgium,1420,5,15
493,Belgium,1430,3,15
494,Belgium,1440,16,15
495,Belgium,1450,3,15
496,Belgium,1460,16,15
497,Belgium,1470,7,15
498,Belgium,1480,26,15
499,Belgium,1490,6,15
500,Belgium,1500,27,15
501,Belgium,1510,16,16
502,Belgium,1520,43,16
503,Belgium,1530,23,16
504,Belgium,1540,83,16
505,Belgium,1550,33,16
506,Belgium,1560,67,16
507,Belgium,1570,29,16
508,Belgium,1580,69,16
509,Belgium,1590,31,16
510,Belgium,1600,55,16
511,Belgium,1610,60,17
512,Belgium,1620,117,17
513,Belgium,1630,66,17
514,Belgium,1640,108,17
515,Belgium,1650,103,17
516,Belgium,1660,108,17
517,Belgium,1670,56,17
518,Belgium,1680,88,17
519,Belgium,1690,43,17
520,Belgium,1700,66,17
521,Belgium,1710,31,18
522,Belgium,1720,47,18
523,Belgium,1730,32,18
524,Belgium,1740,47,18
525,Belgium,1750,32,18
526,Belgium,1760,56,18
527,Belgium,1770,39,18
528,Belgium,1780,68,18
529,Belgium,1790,69,18
530,Belgium,1800,72,18
531,Belgium,1810,55,19
532,Belgium,1820,116,19
533,Belgium,1830,139,19
534,Belgium,1840,333,19
535,Belgium,1850,350,19
536,Belgium,1860,473,19
537,Belgium,1870,378,19
538,Belgium,1880,522,19
539,British Islands,520,1,6
540,British Islands,540,1,6
541,British Islands,560,3,6
542,British Islands,570,2,6
543,British Islands,600,1,6
544,British Islands,640,2,7
545,British Islands,660,2,7
546,British Islands,670,2,7
547,British Islands,680,2,7
548,British Islands,710,1,8
549,British Islands,740,2,8
550,British Islands,780,1,8
551,British Islands,830,1,9
552,British Islands,860,1,9
553,British Islands,880,2,9
554,British Islands,910,1,10
555,British Islands,920,1,10
556,British Islands,940,1,10
557,British Islands,980,1,10
558,British Islands,990,1,10
559,British Islands,1000,1,10
560,British Islands,1040,3,11
561,British Islands,1050,1,11
562,British Islands,1060,1,11
563,British Islands,1070,1,11
564,British Islands,1080,5,11
565,British Islands,1100,4,11
566,British Islands,1110,1,12
567,British Islands,1120,3,12
568,British Islands,1130,1,12
569,British Islands,1140,18,12
570,British Islands,1150,1,12
571,British Islands,1160,9,12
572,British Islands,1170,3,12
573,British Islands,1180,17,12
574,British Islands,1190,2,12
575,British Islands,1200,8,12
576,British Islands,1210,4,13
577,British Islands,1220,2,13
578,British Islands,1230,1,13
579,British Islands,1240,12,13
580,British Islands,1250,1,13
581,British Islands,1260,9,13
582,British Islands,1270,1,13
583,British Islands,1280,13,13
584,British Islands,1290,2,13
585,British Islands,1300,4,13
586,British Islands,1310,2,14
587,British Islands,1320,6,14
588,British Islands,1330,3,14
589,British Islands,1340,19,14
590,British Islands,1350,3,14
591,British Islands,1360,10,14
592,British Islands,1370,6,14
593,British Islands,1380,13,14
594,British Islands,1390,3,14
595,British Islands,1400,8,14
596,British Islands,1410,2,15
597,British Islands,1420,8,15
598,British Islands,1430,2,15
599,British Islands,1440,22,15
600,British Islands,1450,4,15
601,British Islands,1460,12,15
602,British Islands,1470,2,15
603,British Islands,1480,16,15
604,British Islands,1490,4,15
605,British Islands,1500,18,15
606,British Islands,1510,8,16
607,British Islands,1520,36,16
608,British Islands,1530,23,16
609,British Islands,1540,67,16
610,British Islands,1550,36,16
611,British Islands,1560,65,16
612,British Islands,1570,56,16
613,British Islands,1580,133,16
614,British Islands,1590,80,16
615,British Islands,1600,170,16
616,British Islands,1610,114,17
617,British Islands,1620,142,17
618,British Islands,1630,89,17
619,British Islands,1640,192,17
620,British Islands,1650,135,17
621,British Islands,1660,189,17
622,British Islands,1670,119,17
623,British Islands,1680,189,17
624,British Islands,1690,125,17
625,British Islands,1700,194,17
626,British Islands,1710,157,18
627,British Islands,1720,222,18
628,British Islands,1730,202,18
629,British Islands,1740,335,18
630,British Islands,1750,245,18
631,British Islands,1760,434,18
632,British Islands,1770,377,18
633,British Islands,1780,659,18
634,British Islands,1790,531,18
635,British Islands,1800,722,18
636,British Islands,1810,690,19
637,British Islands,1820,997,19
638,British Islands,1830,1010,19
639,British Islands,1840,1577,19
640,British Islands,1850,1514,19
641,British Islands,1860,1935,19
642,British Islands,1870,1516,19
643,British Islands,1880,2205,19
644,Central America,1440,1,15
645,Central America,1470,1,15
646,Central America,1480,4,15
647,Central America,1490,1,15
648,Central America,1500,10,15
649,Central America,1510,5,16
650,Central America,1520,17,16
651,Central America,1530,9,16
652,Central America,1540,15,16
653,Central America,1550,4,16
654,Central America,1560,12,16
655,Central America,1570,7,16
656,Central America,1580,11,16
657,Central America,1590,7,16
658,Central America,1600,12,16
659,Central America,1610,5,17
660,Central America,1620,12,17
661,Central America,1630,2,17
662,Central America,1640,9,17
663,Central America,1650,8,17
664,Central America,1660,4,17
665,Central America,1670,5,17
666,Central America,1680,7,17
667,Central America,1690,3,17
668,Central America,1700,10,17
669,Central America,1710,4,18
670,Central America,1720,7,18
671,Central America,1730,4,18
672,Central America,1740,14,18
673,Central America,1750,8,18
674,Central America,1760,14,18
675,Central America,1770,16,18
676,Central America,1780,16,18
677,Central America,1790,21,18
678,Central America,1800,30,18
679,Central America,1810,18,19
680,Central America,1820,27,19
681,Central America,1830,22,19
682,Central America,1840,43,19
683,Central America,1850,53,19
684,Central America,1860,94,19
685,Central America,1870,69,19
686,Central America,1880,109,19
687,Central Europe,1220,1,13
688,Central Europe,1240,4,13
689,Central Europe,1260,1,13
690,Central Europe,1270,1,13
691,Central Europe,1280,3,13
692,Central Europe,1290,1,13
693,Central Europe,1300,4,13
694,Central Europe,1310,3,14
695,Central Europe,1320,2,14
696,Central Europe,1340,1,14
697,Central Europe,1360,6,14
698,Central Europe,1370,2,14
699,Central Europe,1380,22,14
700,Central Europe,1390,3,14
701,Central Europe,1400,16,14
702,Central Europe,1410,4,15
703,Central Europe,1420,9,15
704,Central Europe,1430,5,15
705,Central Europe,1440,19,15
706,Central Europe,1450,2,15
707,Central Europe,1460,8,15
708,Central Europe,1470,10,15
709,Central Europe,1480,44,15
710,Central Europe,1490,6,15
711,Central Europe,1500,20,15
712,Central Europe,1510,11,16
713,Central Europe,1520,45,16
714,Central Europe,1530,26,16
715,Central Europe,1540,80,16
716,Central Europe,1550,22,16
717,Central Europe,1560,89,16
718,Central Europe,1570,73,16
719,Central Europe,1580,113,16
720,Central Europe,1590,37,16
721,Central Europe,1600,98,16
722,Central Europe,1610,61,17
723,Central Europe,1620,85,17
724,Central Europe,1630,62,17
725,Central Europe,1640,104,17
726,Central Europe,1650,58,17
727,Central Europe,1660,100,17
728,Central Europe,1670,72,17
729,Central Europe,1680,146,17
730,Central Europe,1690,93,17
731,Central Europe,1700,114,17
732,Central Europe,1710,96,18
733,Central Europe,1720,141,18
734,Central Europe,1730,120,18
735,Central Europe,1740,173,18
736,Central Europe,1750,171,18
737,Central Europe,1760,205,18
738,Central Europe,1770,208,18
739,Central Europe,1780,284,18
740,Central Europe,1790,281,18
741,Central Europe,1800,386,18
742,Central Europe,1810,311,19
743,Central Europe,1820,521,19
744,Central Europe,1830,557,19
745,Central Europe,1840,934,19
746,Central Europe,1850,955,19
747,Central Europe,1860,1277,19
748,Central Europe,1870,1254,19
749,Central Europe,1880,2177,19
750,Chinese world,-280,1,-2
751,Chinese world,-270,1,-2
752,Chinese world,-260,2,-2
753,Chinese world,-240,2,-2
754,Chinese world,-230,2,-2
755,Chinese world,-220,1,-2
756,Chinese world,-200,1,-2
757,Chinese world,-190,1,-1
758,Chinese world,-170,1,-1
759,Chinese world,-160,2,-1
760,Chinese world,-140,4,-1
761,Chinese world,-130,1,-1
762,Chinese world,-120,1,-1
763,Chinese world,-110,2,-1
764,Chinese world,-60,1,0
765,Chinese world,-50,1,0
766,Chinese world,-40,2,0
767,Chinese world,-20,3,0
768,Chinese world,-10,3,0
769,Chinese world,0,2,0
770,Chinese world,40,2,1
771,Chinese world,60,1,1
772,Chinese world,70,3,1
773,Chinese world,80,2,1
774,Chinese world,90,1,1
775,Chinese world,100,1,1
776,Chinese world,110,3,2
777,Chinese world,140,7,2
778,Chinese world,160,3,2
779,Chinese world,170,2,2
780,Chinese world,180,5,2
781,Chinese world,190,5,2
782,Chinese world,200,7,2
783,Chinese world,210,3,3
784,Chinese world,220,5,3
785,Chinese world,230,3,3
786,Chinese world,240,4,3
787,Chinese world,250,2,3
788,Chinese world,260,8,3
789,Chinese world,270,6,3
790,Chinese world,280,5,3
791,Chinese world,290,2,3
792,Chinese world,300,4,3
793,Chinese world,310,2,4
794,Chinese world,320,2,4
795,Chinese world,330,1,4
796,Chinese world,340,4,4
797,Chinese world,350,2,4
798,Chinese world,360,5,4
799,Chinese world,370,1,4
800,Chinese world,380,7,4
801,Chinese world,390,3,4
802,Chinese world,400,3,4
803,Chinese world,410,4,5
804,Chinese world,420,1,5
805,Chinese world,430,1,5
806,Chinese world,440,4,5
807,Chinese world,450,1,5
808,Chinese world,460,2,5
809,Chinese world,470,1,5
810,Chinese world,480,6,5
811,Chinese world,490,2,5
812,Chinese world,500,4,5
813,Chinese world,520,2,6
814,Chinese world,530,1,6
815,Chinese world,540,4,6
816,Chinese world,550,1,6
817,Chinese world,560,1,6
818,Chinese world,570,2,6
819,Chinese world,580,4,6
820,Chinese world,590,2,6
821,Chinese world,600,1,6
822,Chinese world,610,5,7
823,Chinese world,620,4,7
824,Chinese world,630,5,7
825,Chinese world,640,6,7
826,Chinese world,650,2,7
827,Chinese world,660,2,7
828,Chinese world,670,3,7
829,Chinese world,680,4,7
830,Chinese world,690,2,7
831,Chinese world,700,4,7
832,Chinese world,710,2,8
833,Chinese world,720,9,8
834,Chinese world,730,6,8
835,Chinese world,740,10,8
836,Chinese world,750,4,8
837,Chinese world,760,8,8
838,Chinese world,770,4,8
839,Chinese world,780,5,8
840,Chinese world,790,5,8
841,Chinese world,800,7,8
842,Chinese world,810,8,9
843,Chinese world,820,7,9
844,Chinese world,830,3,9
845,Chinese world,840,6,9
846,Chinese world,850,4,9
847,Chinese world,860,1,9
848,Chinese world,870,5,9
849,Chinese world,880,4,9
850,Chinese world,890,3,9
851,Chinese world,900,3,9
852,Chinese world,910,3,10
853,Chinese world,920,4,10
854,Chinese world,930,2,10
855,Chinese world,940,1,10
856,Chinese world,950,8,10
857,Chinese world,960,5,10
858,Chinese world,970,3,10
859,Chinese world,980,5,10
860,Chinese world,990,3,10
861,Chinese world,1000,4,10
862,Chinese world,1010,1,11
863,Chinese world,1020,4,11
864,Chinese world,1030,2,11
865,Chinese world,1040,10,11
866,Chinese world,1050,7,11
867,Chinese world,1060,7,11
868,Chinese world,1070,8,11
869,Chinese world,1080,6,11
870,Chinese world,1090,5,11
871,Chinese world,1100,1,11
872,Chinese world,1110,3,12
873,Chinese world,1120,9,12
874,Chinese world,1130,1,12
875,Chinese world,1140,5,12
876,Chinese world,1150,2,12
877,Chinese world,1160,5,12
878,Chinese world,1170,3,12
879,Chinese world,1180,8,12
880,Chinese world,1200,3,12
881,Chinese world,1210,4,13
882,Chinese world,1220,3,13
883,Chinese world,1230,6,13
884,Chinese world,1240,8,13
885,Chinese world,1260,9,13
886,Chinese world,1270,12,13
887,Chinese world,1280,20,13
888,Chinese world,1290,7,13
889,Chinese world,1300,16,13
890,Chinese world,1310,14,14
891,Chinese world,1320,17,14
892,Chinese world,1330,11,14
893,Chinese world,1340,15,14
894,Chinese world,1350,12,14
895,Chinese world,1360,9,14
896,Chinese world,1370,13,14
897,Chinese world,1380,19,14
898,Chinese world,1390,13,14
899,Chinese world,1400,26,14
900,Chinese world,1410,12,15
901,Chinese world,1420,4,15
902,Chinese world,1430,12,15
903,Chinese world,1440,9,15
904,Chinese world,1450,3,15
905,Chinese world,1460,15,15
906,Chinese world,1470,10,15
907,Chinese world,1480,11,15
908,Chinese world,1490,7,15
909,Chinese world,1500,19,15
910,Chinese world,1510,11,16
911,Chinese world,1520,20,16
912,Chinese world,1530,19,16
913,Chinese world,1540,23,16
914,Chinese world,1550,18,16
915,Chinese world,1560,15,16
916,Chinese world,1570,9,16
917,Chinese world,1580,16,16
918,Chinese world,1590,11,16
919,Chinese world,1600,21,16
920,Chinese world,1610,19,17
921,Chinese world,1620,34,17
922,Chinese world,1630,35,17
923,Chinese world,1640,45,17
924,Chinese world,1650,46,17
925,Chinese world,1660,93,17
926,Chinese world,1670,41,17
927,Chinese world,1680,65,17
928,Chinese world,1690,26,17
929,Chinese world,1700,53,17
930,Chinese world,1710,22,18
931,Chinese world,1720,24,18
932,Chinese world,1730,32,18
933,Chinese world,1740,27,18
934,Chinese world,1750,21,18
935,Chinese world,1760,43,18
936,Chinese world,1770,41,18
937,Chinese world,1780,48,18
938,Chinese world,1790,41,18
939,Chinese world,1800,75,18
940,Chinese world,1810,35,19
941,Chinese world,1820,40,19
942,Chinese world,1830,65,19
943,Chinese world,1840,50,19
944,Chinese world,1850,43,19
945,Chinese world,1860,66,19
946,Chinese world,1870,58,19
947,Chinese world,1880,54,19
948,Denmark,1520,3,16
949,Denmark,1530,5,16
950,Denmark,1540,11,16
951,Denmark,1550,3,16
952,Denmark,1560,8,16
953,Denmark,1570,5,16
954,Denmark,1580,13,16
955,Denmark,1590,6,16
956,Denmark,1600,20,16
957,Denmark,1610,10,17
958,Denmark,1620,22,17
959,Denmark,1630,10,17
960,Denmark,1640,26,17
961,Denmark,1650,17,17
962,Denmark,1660,22,17
963,Denmark,1670,19,17
