,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
2843,1624,United Kingdom,5.358,1427.5192065954534,1254.800826852289,1609.9823046441215,127.1,23.698825156886382,233.9612691902696,266.2052087142143,300.27133436379404,1781
2844,1625,United Kingdom,5.375,1438.1368146019627,1265.098535528197,1620.8559337562858,128.125,23.81067700376393,235.09761710463022,267.300519656028,301.3085541458832,1798
2845,1626,United Kingdom,5.392,1448.7544226084722,1275.3962442041054,1631.72956286845,129.15,23.92252885064148,236.2339650189908,268.39583059784167,302.34577392797235,1730
2846,1627,United Kingdom,5.409,1459.3720306149817,1285.6939528800135,1642.6031919806144,130.175,24.03438069751903,237.37031293335139,269.49114153965536,303.38299371006144,1733
2847,1628,United Kingdom,5.426,1469.989638621491,1295.9916615559218,1653.4768210927787,131.2,24.14623254439658,238.50666084771197,270.58645248146905,304.4202134921506,1947
2848,1629,United Kingdom,5.443,1480.6072466280002,1306.28937023183,1664.350450204943,132.225,24.258084391274128,239.64300876207258,271.68176342328275,305.45743327423975,1430
2849,1630,United Kingdom,5.46,1491.2248546345097,1316.587078907738,1675.2240793171072,133.25,24.36993623815168,240.77935667643317,272.7770743650964,306.49465305632884,1416
2850,1631,United Kingdom,5.477,1501.8424626410192,1326.8847875836464,1686.0977084292715,134.275,24.48178808502923,241.91570459079375,273.8723853069101,307.531872838418,1451
2851,1632,United Kingdom,5.494,1512.4600706475285,1337.1824962595545,1696.9713375414358,135.3,24.59363993190678,243.05205250515436,274.96769624872377,308.56909262050715,1630
2852,1633,United Kingdom,5.511,1523.0776786540378,1347.4802049354628,1707.8449666536,136.325,24.705491778784328,244.18840041951495,276.06300719053746,309.6063124025963,1501
2853,1634,United Kingdom,5.528,1533.6952866605473,1357.7779136113709,1718.7185957657643,137.35,24.817343625661877,245.32474833387553,277.15831813235116,310.64353218468545,1519
2854,1635,United Kingdom,5.545,1544.3128946670568,1368.0756222872792,1729.5922248779286,138.375,24.929195472539426,246.46109624823612,278.25362907416485,311.68075196677455,1571
