,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
4021,1629,Portugal,1.8678238429871707,158.48960655112307,116.64150899143564,205.3395130221564,11.2,17.0,5.998251235699439,62.45039472336478,84.85635019672618,109.94034292297458,re_portugal,1310
4022,1630,Portugal,1.8712344553760227,158.35284010886136,116.56505388975172,205.1340050387195,11.0,17.0,5.878472346635773,62.2931314431831,84.6247992355616,109.62496145225052,re_portugal,1251
4023,1631,Portugal,1.8746475753801943,185.37811810738467,136.5661342764804,240.06041289829187,12.6,17.0,6.707675950651264,72.67878440035207,98.65698425337206,127.7591419505905,re_portugal,1146
4024,1632,Portugal,1.878060695384366,212.40339610590797,156.56721466320903,274.9868207578643,14.2,17.0,7.536879554666755,83.06443735752104,112.68916927118252,145.89332244893052,re_portugal,1116
4025,1633,Portugal,1.8814738153885375,239.4286741044313,176.56829504993772,309.91322861743663,15.8,17.0,8.366083158682248,93.45009031469002,126.72135428899298,164.0275029472705,re_portugal,1230
4026,1634,Portugal,1.8848869353927091,266.45395210295464,196.56937543666635,344.83963647700904,17.4,17.0,9.195286762697737,103.835743271859,140.75353930680345,182.1616834456105,re_portugal,1405
4027,1635,Portugal,1.888300055396881,293.4792301014779,216.57045582339504,379.76604433658144,19.0,17.0,10.024490366713229,114.22139622902796,154.7857243246139,200.29586394395048,re_portugal,1308
4028,1636,Portugal,1.8917131754010525,320.50450810000126,236.57153621012367,414.6924521961538,20.6,17.0,10.85369397072872,124.60704918619695,168.81790934242437,218.43004444229047,re_portugal,1129
4029,1637,Portugal,1.8951262954052241,347.5297860985246,256.57261659685236,449.6188600557262,22.200000000000003,17.0,11.68289757474421,134.99270214336593,182.85009436023483,236.56422494063048,re_portugal,1184
4030,1638,Portugal,1.8985394154093957,374.5550640970479,276.573696983581,484.5452679152986,23.8,17.0,12.512101178759703,145.3783551005349,196.8822793780453,254.69840543897047,re_portugal,1334
4031,1639,Portugal,1.9019525354135673,401.58034209557115,296.5747773703097,519.471675774871,25.4,17.0,13.341304782775193,155.76400805770385,210.91446439585576,272.83258593731045,re_portugal,1436
4032,1640,Portugal,1.905365655417739,428.6056200940945,316.5758577570383,554.3980836344433,27.0,17.0,14.170508386790685,166.14966101487283,224.94664941366622,290.96676643565047,re_portugal,1425
4033,1641,Portugal,1.908780639987048,394.26109790146654,291.21465804797083,509.9714102671055,25.1,17.0,13.165931694124788,152.78106549564188,206.842792285851,267.54838160764393,re_portugal,1612
4034,1642,Portugal,1.912195624556357,359.91657570883865,265.8534583389033,465.5447368997677,23.2,17.0,12.161355001458894,139.4124699764109,188.73893515803582,244.12999677963745,re_portugal,1504
4035,1643,Portugal,1.9156106091256657,325.5720535162107,240.4922586298358,421.11806353242986,21.3,17.0,11.156778308792997,126.04387445717995,170.6350780302206,220.7116119516309,re_portugal,1598
4036,1644,Portugal,1.9190255936949747,291.22753132358275,215.13105892076828,376.69139016509206,19.4,17.0,10.152201616127101,112.675278937949,152.53122090240538,197.2932271236244,re_portugal,1539
4037,1645,Portugal,1.9224405782642837,256.8830091309548,189.76985921170078,332.26471679775426,17.5,17.0,9.147624923461207,99.30668341871804,134.42736377459016,173.8748422956179,re_portugal,1576
4038,1646,Portugal,1.9258555628335927,222.53848693832688,164.40865950263327,287.8380434304164,15.600000000000001,17.0,8.14304823079531,85.93808789948707,116.32350664677496,150.45645746761136,re_portugal,1511
4039,1647,Portugal,1.9292705474029017,188.19396474569896,139.04745979356576,243.4113700630786,13.700000000000001,17.0,7.138471538129415,72.56949238025612,98.21964951895976,127.03807263960485,re_portugal,1500
4040,1648,Portugal,1.9326855319722105,153.84944255307101,113.68626008449826,198.9846966957408,11.8,17.0,6.133894845463519,59.20089686102516,80.11579239114454,103.61968781159834,re_portugal,1479
4041,1649,Portugal,1.9361005165415195,119.50492036044307,88.32506037543075,154.558023328403,9.900000000000002,17.0,5.129318152797623,45.83230134179419,62.01193526332932,80.20130298359183,re_portugal,1448
4042,1650,Portugal,1.9395155011108285,85.16039816781509,62.96386066636326,110.1313499610652,8.0,17.0,4.1247414601317285,32.46370582256324,43.908078135514124,56.78291815558531,re_portugal,1322
4043,1651,Portugal,1.9429323407187342,86.52502585068166,63.983225255913084,111.89864900242391,8.0,17.0,4.117600711801454,32.92398282789795,44.52347598322189,57.580047280361704,re_portugal,1259
4044,1652,Portugal,1.9463491803266397,87.88965353354824,65.00258984546291,113.66594804378262,8.0,17.0,4.110459963471179,33.384259833232655,45.13887383092966,58.3771764051381,re_portugal,1349
4045,1653,Portugal,1.9497660199345455,89.25428121641481,66.02195443501274,115.43324708514135,8.0,17.0,4.103319215140904,33.844536838567365,45.75427167863742,59.174305529914506,re_portugal,1389
4046,1654,Portugal,1.9531828595424512,90.6189088992814,67.04131902456257,117.20054612650006,8.0,17.0,4.096178466810629,34.30481384390207,46.36966952634519,59.9714346546909,re_portugal,1485
4047,1655,Portugal,1.956599699150357,91.98353658214796,68.06068361411239,118.96784516785877,8.0,17.0,4.0890377184803555,34.76509084923678,46.98506737405296,60.7685637794673,re_portugal,1436
4048,1656,Portugal,1.9600165387582624,93.34816426501453,69.08004820366222,120.73514420921748,8.0,17.0,4.081896970150081,35.22536785457149,47.60046522176073,61.5656929042437,re_portugal,1436
4049,1657,Portugal,1.9634333783661682,94.71279194788112,70.09941279321204,122.50244325057619,8.0,17.0,4.074756221819806,35.68564485990619,48.2158630694685,62.362822029020094,re_portugal,1490
4050,1658,Portugal,1.9668502179740739,96.07741963074768,71.11877738276188,124.26974229193492,8.0,17.0,4.067615473489531,36.1459218652409,48.83126091717626,63.1599511537965,re_portugal,1462
4051,1659,Portugal,1.9702670575819794,97.44204731361427,72.1381419723117,126.03704133329363,8.0,17.0,4.060474725159256,36.606198870575604,49.44665876488403,63.957080278572896,re_portugal,1432
4052,1660,Portugal,1.9736838971898851,98.80667499648084,73.15750656186152,127.80434037465234,8.0,17.0,4.0533339768289816,37.066475875910314,50.062056612591796,64.7542094033493,re_portugal,1460
4053,1661,Portugal,1.9771029846853625,97.35733601703983,72.09188547644362,125.88998001147844,7.8,17.0,3.94682399598653,36.472636745040084,49.254981612853584,63.690517234667304,re_portugal,1490
4054,1662,Portugal,1.98052207218084,95.9079970375988,71.02626439102572,123.97561964830456,7.6,17.0,3.840314015144078,35.878797614169855,48.44790661311537,62.62682506598531,re_portugal,1348
4055,1663,Portugal,1.9839411596763175,94.4586580581578,69.96064330560782,122.06125928513066,7.4,17.0,3.7338040343016266,35.284958483299626,47.640831613377166,61.56313289730332,re_portugal,1522
4056,1664,Portugal,1.9873602471717948,93.00931907871677,68.8950222201899,120.14689892195676,7.2,17.0,3.627294053459175,34.691119352429396,46.833756613638954,60.49944072862132,re_portugal,1613
4057,1665,Portugal,1.9907793346672724,91.55998009927576,67.829401134772,118.23253855878286,7.0,17.0,3.520784072616723,34.09728022155916,46.02668161390074,59.435748559939334,re_portugal,1523
4058,1666,Portugal,1.9941984221627498,90.11064111983475,66.7637800493541,116.31817819560898,6.8,17.0,3.4142740917742715,33.50344109068893,45.21960661416253,58.372056391257345,re_portugal,1483
4059,1667,Portugal,1.9976175096582272,88.66130214039373,65.6981589639362,114.40381783243508,6.6,17.0,3.3077641109318194,32.9096019598187,44.41253161442432,57.30836422257535,re_portugal,1405
4060,1668,Portugal,2.0010365971537047,87.21196316095272,64.63253787851829,112.48945746926118,6.4,17.0,3.2012541300893678,32.31576282894847,43.60545661468611,56.24467205389336,re_portugal,1576
4061,1669,Portugal,2.004455684649182,85.7626241815117,63.56691679310038,110.5750971060873,6.2,17.0,3.094744149246916,31.721923698078243,42.7983816149479,55.180979885211364,re_portugal,1747
4062,1670,Portugal,2.0078747721446595,84.31328520207069,62.50129570768248,108.6607367429134,6.0,17.0,2.9882341684044644,31.128084567208013,41.99130661520969,54.117287716529376,re_portugal,1718
4063,1671,Portugal,2.0112969065967268,95.48771907545701,70.80420768843193,123.04542656315438,6.8,17.0,3.374980832509154,35.141797449395725,47.39297889023651,61.07067892550001,re_portugal,1640
4064,1672,Portugal,2.014719041048794,106.66215294884331,79.10711966918139,137.43011638339536,7.6,17.0,3.761727496613843,39.155510331583436,52.794651165263346,68.02407013447065,re_portugal,1693
4065,1673,Portugal,2.018141175500862,117.83658682222963,87.41003164993084,151.81480620363635,8.4,17.0,4.148474160718532,43.16922321377115,58.19632344029017,74.97746134344128,re_portugal,1692
4066,1674,Portugal,2.021563309952929,129.01102069561594,95.71294363068029,166.19949602387732,9.2,17.0,4.535220824823222,47.18293609595885,63.597995715317,81.93085255241192,re_portugal,1685
4067,1675,Portugal,2.0249854444049964,140.18545456900227,104.01585561142974,180.58418584411828,10.0,17.0,4.921967488927912,51.19664897814657,68.99966799034382,88.88424376138255,re_portugal,1693
4068,1676,Portugal,2.0284075788570637,151.35988844238858,112.3187675921792,194.96887566435927,10.8,17.0,5.3087141530326,55.210361860334274,74.40134026537066,95.83763497035318,re_portugal,1744
4069,1677,Portugal,2.031829713309131,162.5343223157749,120.62167957292866,209.35356548460027,11.600000000000001,17.0,5.69546081713729,59.224074742521985,79.80301254039748,102.79102617932381,re_portugal,1742
4070,1678,Portugal,2.0352518477611987,173.7087561891612,128.9245915536781,223.73825530484123,12.4,17.0,6.08220748124198,63.237787624709696,85.20468481542432,109.74441738829445,re_portugal,1700
4071,1679,Portugal,2.038673982213266,184.88319006254753,137.22750353442757,238.1229451250822,13.2,17.0,6.468954145346669,67.2515005068974,90.60635709045113,116.6978085972651,re_portugal,1562
4072,1680,Portugal,2.0420961166653333,196.05762393593383,145.53041551517703,252.5076349453232,14.0,17.0,6.855700809451358,71.26521338908512,96.00802936547797,123.65119980623572,re_portugal,1609
4073,1681,Portugal,2.0455350949232276,179.24599950551703,133.0488456161079,230.84657489549988,12.8,17.0,6.266447298762148,65.13627727490773,87.7528353561054,113.01481944576342,re_portugal,1532
4074,1682,Portugal,2.048974073181122,162.4343750751002,120.56727571703881,209.18551484567658,11.6,17.0,5.6771937880729375,59.00734116073033,79.49764134673282,102.37843908529112,re_portugal,1682
4075,1683,Portugal,2.052413051439016,145.62275064468338,108.08570581796971,187.52445479585327,10.4,17.0,5.087940277383727,52.878405046552935,71.24244733736025,91.7420587248188,re_portugal,1674
4076,1684,Portugal,2.0558520296969105,128.81112621426658,95.6041359189006,165.86339474602997,9.2,17.0,4.498686766694517,46.749468932375535,62.98725332798767,81.1056783643465,re_portugal,1663
4077,1685,Portugal,2.059291007954805,111.99950178384977,83.12256601983148,144.20233469620666,8.0,17.0,3.9094332560053067,40.62053281819814,54.7320593186151,70.4692980038742,re_portugal,1469
4078,1686,Portugal,2.062729986212699,95.18787735343295,70.64099612076238,122.54127464638336,6.800000000000001,17.0,3.3201797453160964,34.49159670402075,46.47686530924253,59.83291764340189,re_portugal,1545
4079,1687,Portugal,2.0661689644705934,78.37625292301614,58.15942622169328,100.88021459656005,5.6,17.0,2.730926234626886,28.36266058984335,38.22167129986995,49.19653728292958,re_portugal,1672
4080,1688,Portugal,2.0696079427284877,61.564628492599326,45.677856322624166,79.21915454673675,4.4,17.0,2.141672723937676,22.23372447566596,29.96647729049738,38.56015692245728,re_portugal,2071
4081,1689,Portugal,2.073046920986382,44.7530040621825,33.19628642355505,57.55809449691344,3.200000000000001,17.0,1.5524192132484655,16.104788361488566,21.711283281124807,27.92377656198498,re_portugal,2114
4082,1690,Portugal,2.0764858992442763,27.941379631765688,20.714716524485954,35.89703444709013,2.0,17.0,0.9631657025592552,9.975852247311163,13.45608927175223,17.287396201512674,re_portugal,1954
4083,1691,Portugal,2.079926416888374,40.49404894780912,30.02281868770047,52.05350977241386,2.9,17.0,1.3879560774558213,14.369153339141398,19.380778398320963,24.913084669803908,re_portugal,1968
4084,1692,Portugal,2.083366934532472,53.04671826385254,39.33092085091499,68.2099850977376,3.8,17.0,1.8127464523523873,18.76245443097163,25.305467524889693,32.53877313809514,re_portugal,2009
4085,1693,Portugal,2.08680745217657,65.59938757989597,48.639023014129506,84.36646042306134,4.7,17.0,2.2375368272489533,23.155755522801865,31.230156651458426,40.16446160638637,re_portugal,1872
4086,1694,Portugal,2.090247969820668,78.1520568959394,57.94712517734402,100.52293574838507,5.6,17.0,2.6623272021455193,27.5490566146321,37.15484577802716,47.7901500746776,re_portugal,1867
4087,1695,Portugal,2.0936884874647657,90.70472621198283,67.25522734055853,116.67941107370882,6.5,17.0,3.0871175770420853,31.942357706462335,43.07953490459589,55.41583854296883,re_portugal,1574
4088,1696,Portugal,2.0971290051088634,103.25739552802625,76.56332950377306,132.83588639903255,7.4,17.0,3.5119079519386514,36.33565879829257,49.004224031164625,63.04152701126007,re_portugal,1560
4089,1697,Portugal,2.1005695227529615,115.81006484406969,85.87143166698758,148.99236172435627,8.3,17.0,3.9366983268352174,40.7289598901228,54.92891315773336,70.6672154795513,re_portugal,1743
4090,1698,Portugal,2.104010040397059,128.36273416011312,95.17953383020209,165.14883704968003,9.2,17.0,4.361488701731783,45.12226098195303,60.853602284302085,78.29290394784253,re_portugal,1746
4091,1699,Portugal,2.1074505580411573,140.91540347615654,104.4876359934166,181.30531237500375,10.1,17.0,4.786279076628349,49.51556207378327,66.77829141087082,85.91859241613376,re_portugal,1496
4092,1700,Portugal,2.110891075685255,153.46807279219996,113.79573815663112,197.4617877003275,11.0,17.0,5.211069451524915,53.908863165613504,72.70298053743956,93.54428088442499,re_portugal,1572
4093,1701,Portugal,2.1143336571911115,152.06792426239576,112.73525772590541,195.68429333069395,10.9,17.1,5.15609410880123,53.32803238418551,71.9336608750885,92.56562444907806,re_portugal,1791
4094,1702,Portugal,2.117776238696968,150.66777573259154,111.6747772951797,193.9067989610604,10.8,17.2,5.101118766077544,52.74720160275753,71.16434121273745,91.58696801373112,re_portugal,1707
4095,1703,Portugal,2.1212188202028246,149.2676272027873,110.61429686445399,192.12930459142686,10.7,17.3,5.0461434233538585,52.16637082132954,70.3950215503864,90.60831157838419,re_portugal,1573
4096,1704,Portugal,2.124661401708681,147.8674786729831,109.55381643372829,190.3518102217933,10.6,17.4,4.991168080630173,51.585540039901545,69.62570188803535,89.62965514303725,re_portugal,1540
4097,1705,Portugal,2.1281039832145376,146.4673301431789,108.49333600300258,188.57431585215974,10.5,17.5,4.936192737906486,51.004709258473554,68.8563822256843,88.65099870769032,re_portugal,1655
4098,1706,Portugal,2.1315465647203937,145.0671816133747,107.43285557227686,186.79682148252618,10.4,17.6,4.881217395182801,50.42387847704557,68.08706256333325,87.67234227234337,re_portugal,1698
4099,1707,Portugal,2.1349891462262502,143.66703308357046,106.37237514155116,185.01932711289263,10.3,17.7,4.826242052459115,49.84304769561758,67.3177429009822,86.69368583699644,re_portugal,1616
4100,1708,Portugal,2.1384317277321068,142.26688455376626,105.31189471082546,183.2418327432591,10.2,17.8,4.771266709735429,49.26221691418959,66.54842323863114,85.7150294016495,re_portugal,1586
4101,1709,Portugal,2.1418743092379633,140.86673602396206,104.25141428009974,181.46433837362554,10.1,17.9,4.716291367011744,48.6813861327616,65.7791035762801,84.73637296630257,re_portugal,1485
4102,1710,Portugal,2.14531689074382,139.46658749415784,103.19093384937403,179.68684400399198,10.0,18.0,4.661316024288058,48.10055535133361,65.00978391392904,83.75771653095563,re_portugal,1352
4103,1711,Portugal,2.1487619389428394,142.26642737028266,105.26153224285295,183.31756610774187,10.3,18.0,4.791578338137322,48.9744512017448,66.19150544502187,85.29098690423814,re_portugal,1268
4104,1712,Portugal,2.1522069871418594,145.06626724640745,107.33213063633188,186.94828821149176,10.6,18.0,4.921840651986586,49.848347052155994,67.37322697611472,86.82425727752063,re_portugal,1376
4105,1713,Portugal,2.1556520353408795,147.86610712253227,109.40272902981081,190.57901031524162,10.9,18.0,5.05210296583585,50.72224290256718,68.55494850720757,88.35752765080314,re_portugal,1521
4106,1714,Portugal,2.159097083539899,150.66594699865706,111.47332742328973,194.2097324189915,11.2,18.0,5.182365279685114,51.596138752978376,69.7366700383004,89.89079802408564,re_portugal,1591
4107,1715,Portugal,2.1625421317389186,153.46578687478188,113.54392581676865,197.8404545227414,11.5,18.0,5.312627593534378,52.470034603389564,70.91839156939324,91.42406839736813,re_portugal,1613
4108,1716,Portugal,2.1659871799379387,156.26562675090668,115.61452421024758,201.47117662649129,11.8,18.0,5.442889907383642,53.34393045380075,72.10011310048608,92.95733877065064,re_portugal,1624
4109,1717,Portugal,2.1694322281369587,159.0654666270315,117.68512260372651,205.10189873024117,12.1,18.0,5.573152221232906,54.21782630421195,73.28183463157893,94.49060914393314,re_portugal,1758
4110,1718,Portugal,2.1728772763359783,161.86530650315632,119.75572099720543,208.73262083399104,12.4,18.0,5.70341453508217,55.091722154623135,74.46355616267176,96.02387951721565,re_portugal,1816
4111,1719,Portugal,2.176322324534998,164.6651463792811,121.82631939068435,212.36334293774092,12.7,18.0,5.833676848931434,55.96561800503433,75.6452776937646,97.55714989049814,re_portugal,1776
4112,1720,Portugal,2.179767372734018,167.46498625540593,123.89691778416328,215.9940650414908,13.0,18.0,5.963939162780698,56.83951385544552,76.82699922485745,99.09042026378064,re_portugal,1850
4113,1721,Portugal,2.183215205679053,159.1050547825938,117.71393733644793,205.21045417735206,12.6,18.0,5.7740042041115975,53.95864404507485,72.93184968327797,94.0660193724584,re_portugal,1775
4114,1722,Portugal,2.1866630386240886,150.74512330978172,111.53095688873258,194.4268433132133,12.2,18.0,5.584069245442497,51.07777423470419,69.0367001416985,89.04161848113614,re_portugal,1674
4115,1723,Portugal,2.1901108715691238,142.38519183696963,105.34797644101721,183.64323244907456,11.8,18.0,5.394134286773397,48.196904424333525,65.14155060011902,84.0172175898139,re_portugal,1841
4116,1724,Portugal,2.1935587045141594,134.0252603641575,99.16499599330186,172.85962158493578,11.4,18.0,5.204199328104297,45.316034613962856,61.24640105853955,78.99281669849165,re_portugal,1816
4117,1725,Portugal,2.1970065374591945,125.6653288913454,92.9820155455865,162.07601072079706,11.0,18.0,5.014264369435196,42.43516480359219,57.351251516960076,73.96841580716941,re_portugal,1978
4118,1726,Portugal,2.2004543704042296,117.30539741853329,86.79903509787115,151.29239985665828,10.6,18.0,4.8243294107660954,39.554294993221525,53.4561019753806,68.94401491584715,re_portugal,1941
4119,1727,Portugal,2.2039022033492652,108.94546594572118,80.6160546501558,140.50878899251953,10.2,18.0,4.634394452096995,36.67342518285086,49.56095243380112,63.919614024524904,re_portugal,1742
4120,1728,Portugal,2.2073500362943004,100.58553447290907,74.43307420244045,129.72517812838078,9.8,18.0,4.444459493427894,33.792555372480194,45.66580289222165,58.89521313320265,re_portugal,1881
4121,1729,Portugal,2.210797869239336,92.22560300009697,68.2500937547251,118.94156726424202,9.4,18.0,4.2545245347587946,30.91168556210953,41.77065335064218,53.8708122418804,re_portugal,1949
4122,1730,Portugal,2.214245702184371,83.86567152728486,62.06711330700975,108.15795640010327,9.0,18.0,4.064589576089694,28.030815751738864,37.8755038090627,48.84641135055816,re_portugal,1985
4123,1731,Portugal,2.2176965752646143,102.10380127205757,75.58836284752451,131.6414874982914,10.1,18.0,4.547511855783542,34.00057330111669,45.927706362912474,59.21435904203862,re_portugal,1955
4124,1732,Portugal,2.221147448344858,120.34193101683027,89.10961238803925,155.12501859647955,11.2,18.0,5.030434135477391,39.970330850494506,53.979908916762255,69.58230673351909,re_portugal,2079
4125,1733,Portugal,2.224598321425101,138.58006076160297,102.63086192855401,178.60854969466772,12.3,18.0,5.513356415171239,45.94008839987233,62.03211147061204,79.95025442499957,re_portugal,1995
4126,1734,Portugal,2.228049194505344,156.8181905063757,116.15211146906876,202.09208079285585,13.4,18.0,5.996278694865087,51.909845949250155,70.0843140244618,90.31820211648004,re_portugal,2138
4127,1735,Portugal,2.2315000675855874,175.05632025114838,129.67336100958352,225.575611891044,14.5,18.0,6.479200974558935,57.87960349862798,78.13651657831159,100.6861498079605,re_portugal,2012
4128,1736,Portugal,2.234950940665831,193.29444999592107,143.19461055009828,249.05914298923216,15.600000000000001,18.0,6.962123254252783,63.8493610480058,86.18871913216137,111.05409749944099,re_portugal,1944
4129,1737,Portugal,2.238401813746074,211.5325797406938,156.71586009061303,272.5426740874203,16.700000000000003,18.0,7.445045533946631,69.81911859738362,94.24092168601115,121.42204519092145,re_portugal,2127
4130,1738,Portugal,2.2418526868263173,229.77070948546648,170.2371096311278,296.02620518560843,17.8,18.0,7.92796781364048,75.78887614676145,102.29312423986093,131.78999288240192,re_portugal,2047
4131,1739,Portugal,2.245303559906561,248.00883923023918,183.75835917164255,319.50973628379654,18.9,18.0,8.410890093334327,81.75863369613927,110.34532679371071,142.1579405738824,re_portugal,1846
4132,1740,Portugal,2.248754432986804,266.2469689750119,197.27960871215728,342.9932673819847,20.0,18.0,8.893812373028176,87.72839124551709,118.39752934756049,152.52588826536285,re_portugal,1889
4133,1741,Portugal,2.2522086236915606,264.9328206917721,196.36286755022485,341.33177023388464,19.9,18.0,8.836561405759165,87.19417598220284,117.64286780916713,151.56747099152443,re_portugal,2000
4134,1742,Portugal,2.2556628143963167,263.6186724085323,195.44612638829244,339.6702730857846,19.8,18.0,8.779310438490153,86.6599607188886,116.88820627077378,150.60905371768598,re_portugal,2218
4135,1743,Portugal,2.259117005101073,262.3045241252925,194.52938522636003,338.00877593768445,19.7,18.0,8.722059471221142,86.12574545557435,116.13354473238041,149.65063644384756,re_portugal,2010
4136,1744,Portugal,2.2625711958058297,260.9903758420527,193.6126440644276,336.3472787895844,19.6,18.0,8.66480850395213,85.5915301922601,115.37888319398706,148.69221917000914,re_portugal,1972
4137,1745,Portugal,2.266025386510586,259.6762275588129,192.69590290249516,334.6857816414843,19.5,18.0,8.60755753668312,85.05731492894586,114.6242216555937,147.7338018961707,re_portugal,2033
4138,1746,Portugal,2.269479577215342,258.3620792755731,191.77916174056276,333.02428449338424,19.4,18.0,8.550306569414108,84.5230996656316,113.86956011720034,146.77538462233227,re_portugal,2029
4139,1747,Portugal,2.2729337679200987,257.0479309923333,190.86242057863035,331.3627873452842,19.3,18.0,8.493055602145096,83.98888440231735,113.11489857880699,145.81696734849385,re_portugal,2083
4140,1748,Portugal,2.276387958624855,255.7337827090935,189.9456794166979,329.70129019718405,19.2,18.0,8.435804634876085,83.4546691390031,112.36023704041362,144.85855007465543,re_portugal,2018
4141,1749,Portugal,2.2798421493296113,254.4196344258537,189.02893825476548,328.039793049084,19.1,18.0,8.378553667607074,82.92045387568886,111.60557550202027,143.90013280081698,re_portugal,2029
4142,1750,Portugal,2.2832963400343678,253.1054861426139,188.11219709283307,326.3782959009839,19.0,18.0,8.321302700338062,82.38623861237461,110.85091396362691,142.94171552697856,re_portugal,2184
4143,1751,Portugal,2.286754470008173,246.15463367235105,182.95606440531725,317.33859164706087,18.8,18.0,8.222602000023437,80.03881745634474,107.68673082789232,138.82846333398095,re_portugal,2159
4144,1752,Portugal,2.2902125999819782,239.2037812020882,177.7999317178014,308.2988873931379,18.6,18.0,8.123901299708814,77.69139630031488,104.52254769215774,134.71521114098334,re_portugal,2210
4145,1753,Portugal,2.293670729955784,232.25292873182536,172.64379903028558,299.2591831392148,18.4,18.0,8.02520059939419,75.343975144285,101.35836455642315,130.60195894798574,re_portugal,2190
4146,1754,Portugal,2.297128859929589,225.30207626156252,167.48766634276973,290.21947888529184,18.2,18.0,7.926499899079566,72.99655398825513,98.19418142068857,126.48870675498814,re_portugal,2166
4147,1755,Portugal,2.3005869899033944,218.35122379129967,162.3315336552539,281.1797746313688,18.0,18.0,7.827799198764941,70.64913283222526,95.02999828495399,122.37545456199054,re_portugal,2173
4148,1756,Portugal,2.3040451198771996,211.40037132103686,157.17540096773809,272.1400703774458,17.8,18.0,7.729098498450318,68.3017116761954,91.8658151492194,118.26220236899293,re_portugal,2010
4149,1757,Portugal,2.307503249851005,204.449518850774,152.01926828022224,263.10036612352275,17.6,18.0,7.630397798135693,65.95429052016553,88.70163201348481,114.14895017599532,re_portugal,1988
4150,1758,Portugal,2.3109613798248105,197.49866638051117,146.8631355927064,254.06066186959973,17.4,18.0,7.531697097821069,63.606869364135655,85.53744887775022,110.03569798299773,re_portugal,1977
4151,1759,Portugal,2.3144195097986158,190.54781391024832,141.70700290519056,245.0209576156767,17.2,18.0,7.432996397506445,61.25944820810578,82.37326574201565,105.92244579000013,re_portugal,2040
4152,1760,Portugal,2.317877639772421,183.59696143998548,136.55087021767474,235.9812533617537,17.0,18.0,7.334295697191821,58.91202705207591,79.20908260628106,101.80919359700252,re_portugal,2152
4153,1761,Portugal,2.321340564300491,193.6321710938252,144.0940882414734,248.77245875760298,17.5,18.0,7.536038735883654,62.03176717566581,83.3582371277209,107.096594845938,re_portugal,2187
4154,1762,Portugal,2.324803488828561,203.66738074766494,151.6373062652721,261.5636641534523,18.0,18.0,7.737781774575487,65.15150729925571,87.50739164916074,112.3839960948735,re_portugal,2028
4155,1763,Portugal,2.328266413356631,213.70259040150466,159.18052428907075,274.35486954930155,18.5,18.0,7.939524813267321,68.27124742284562,91.65654617060058,117.67139734380898,re_portugal,1985
4156,1764,Portugal,2.331729337884701,223.73780005534437,166.72374231286943,287.1460749451509,19.0,18.0,8.141267851959155,71.39098754643551,95.80570069204042,122.95879859274447,re_portugal,2033
4157,1765,Portugal,2.335192262412771,233.7730097091841,174.2669603366681,299.93728034100013,19.5,18.0,8.343010890650987,74.5107276700254,99.95485521348026,128.24619984167995,re_portugal,2036
4158,1766,Portugal,2.338655186940841,243.80821936302382,181.81017836046675,312.72848573684945,20.0,18.0,8.544753929342821,77.63046779361531,104.1040097349201,133.53360109061543,re_portugal,2021
4159,1767,Portugal,2.342118111468911,253.84342901686352,189.35339638426544,325.51969113269877,20.5,18.0,8.746496968034654,80.75020791720522,108.25316425635994,138.82100233955092,re_portugal,2080
4160,1768,Portugal,2.345581035996981,263.87863867070325,196.8966144080641,338.310896528548,21.0,18.0,8.948240006726488,83.86994804079511,112.40231877779978,144.1084035884864,re_portugal,1863
4161,1769,Portugal,2.349043960525051,273.913848324543,204.43983243186278,351.1021019243973,21.5,18.0,9.14998304541832,86.989688164385,116.55147329923962,149.3958048374219,re_portugal,1823
4162,1770,Portugal,2.352506885053121,283.9490579783827,211.98305045566144,363.8933073202466,22.0,18.0,9.351726084110155,90.10942828797491,120.70062782067946,154.6832060863574,re_portugal,1941
4163,1771,Portugal,2.35597448290586,291.26834898745363,217.52025678890612,373.0835448251931,23.0,18.0,9.757045672095169,92.29809307478777,123.59137820117832,158.3083403329592,re_portugal,1910
4164,1772,Portugal,2.3594420807585985,298.58763999652456,223.0574631221508,382.27378233013957,24.0,18.0,10.162365260080183,94.48675786160065,126.48212858167717,161.933474579561,re_portugal,1916
4165,1773,Portugal,2.3629096786113375,305.9069310055955,228.5946694553955,391.46401983508605,25.0,18.0,10.567684848065197,96.67542264841353,129.37287896217603,165.5586088261628,re_portugal,1927
4166,1774,Portugal,2.366377276464076,313.2262220146664,234.13187578864014,400.65425734003253,26.0,18.0,10.97300443605021,98.8640874352264,132.26362934267488,169.18374307276463,re_portugal,1912
4167,1775,Portugal,2.369844874316815,320.54551302373727,239.66908212188483,409.844494844979,27.0,18.0,11.378324024035226,101.05275222203926,135.15437972317375,172.80887731936645,re_portugal,1977
4168,1776,Portugal,2.373312472169554,327.86480403280825,245.2062884551295,419.0347323499255,28.0,18.0,11.783643612020239,103.24141700885214,138.0451301036726,176.43401156596823,re_portugal,1929
4169,1777,Portugal,2.3767800700222925,335.1840950418791,250.7434947883742,428.224969854872,29.0,18.0,12.188963200005254,105.43008179566502,140.93588048417146,180.05914581257005,re_portugal,2045
4170,1778,Portugal,2.3802476678750315,342.50338605095004,256.28070112161885,437.41520735981845,30.0,18.0,12.594282787990268,107.61874658247788,143.8266308646703,183.68428005917187,re_portugal,1937
