,region_name,decade,score,century
4196,Southwestern Europe,1530,171,16
4197,Southwestern Europe,1540,658,16
4198,Southwestern Europe,1550,243,16
4199,Southwestern Europe,1560,420,16
4200,Southwestern Europe,1570,272,16
4201,Southwestern Europe,1580,533,16
4202,Southwestern Europe,1590,279,16
4203,Southwestern Europe,1600,517,16
4204,Southwestern Europe,1610,326,17
4205,Southwestern Europe,1620,490,17
4206,Southwestern Europe,1630,303,17
4207,Southwestern Europe,1640,577,17
4208,Southwestern Europe,1650,288,17
4209,Southwestern Europe,1660,389,17
4210,Southwestern Europe,1670,290,17
4211,Southwestern Europe,1680,460,17
4212,Southwestern Europe,1690,317,17
4213,Southwestern Europe,1700,430,17
4214,Southwestern Europe,1710,317,18
4215,Southwestern Europe,1720,470,18
4216,Southwestern Europe,1730,321,18
4217,Southwestern Europe,1740,586,18
4218,Southwestern Europe,1750,422,18
4219,Southwestern Europe,1760,591,18
4220,Southwestern Europe,1770,490,18
4221,Southwestern Europe,1780,727,18
4222,Southwestern Europe,1790,492,18
4223,Southwestern Europe,1800,680,18
4224,Southwestern Europe,1810,629,19
4225,Southwestern Europe,1820,735,19
4226,Southwestern Europe,1830,673,19
4227,Southwestern Europe,1840,1497,19
4228,Southwestern Europe,1850,1373,19
4229,Southwestern Europe,1860,1939,19
4230,Southwestern Europe,1870,1608,19
4231,Southwestern Europe,1880,2621,19
4232,Spain,40,2,1
4233,Spain,50,1,1
4234,Spain,60,1,1
4235,Spain,80,4,1
4236,Spain,140,2,2
4237,Spain,380,2,4
4238,Spain,440,4,5
4239,Spain,580,1,6
4240,Spain,590,1,6
4241,Spain,600,1,6
4242,Spain,640,1,7
4243,Spain,750,1,8
4244,Spain,820,2,9
4245,Spain,840,1,9
4246,Spain,890,1,9
4247,Spain,900,2,9
4248,Spain,940,2,10
4249,Spain,960,1,10
4250,Spain,980,1,10
4251,Spain,990,2,10
4252,Spain,1040,2,11
4253,Spain,1050,1,11
4254,Spain,1070,1,11
4255,Spain,1080,1,11
4256,Spain,1100,3,11
4257,Spain,1110,1,12
4258,Spain,1130,1,12
4259,Spain,1140,6,12
4260,Spain,1150,3,12
4261,Spain,1160,2,12
4262,Spain,1180,1,12
4263,Spain,1190,3,12
4264,Spain,1200,5,12
4265,Spain,1210,2,13
4266,Spain,1220,1,13
4267,Spain,1230,2,13
4268,Spain,1240,14,13
4269,Spain,1250,1,13
4270,Spain,1260,3,13
4271,Spain,1270,3,13
4272,Spain,1280,11,13
4273,Spain,1290,1,13
4274,Spain,1300,10,13
4275,Spain,1310,3,14
4276,Spain,1320,5,14
4277,Spain,1340,22,14
4278,Spain,1350,5,14
4279,Spain,1360,7,14
4280,Spain,1370,6,14
4281,Spain,1380,19,14
4282,Spain,1390,7,14
4283,Spain,1400,18,14
4284,Spain,1410,7,15
4285,Spain,1420,13,15
4286,Spain,1430,6,15
4287,Spain,1440,51,15
4288,Spain,1450,13,15
4289,Spain,1460,15,15
4290,Spain,1470,8,15
4291,Spain,1480,56,15
4292,Spain,1490,15,15
4293,Spain,1500,72,15
4294,Spain,1510,37,16
4295,Spain,1520,70,16
4296,Spain,1530,31,16
4297,Spain,1540,177,16
4298,Spain,1550,79,16
4299,Spain,1560,123,16
4300,Spain,1570,64,16
4301,Spain,1580,137,16
4302,Spain,1590,78,16
4303,Spain,1600,133,16
4304,Spain,1610,69,17
4305,Spain,1620,128,17
4306,Spain,1630,69,17
4307,Spain,1640,142,17
4308,Spain,1650,80,17
4309,Spain,1660,88,17
4310,Spain,1670,66,17
4311,Spain,1680,109,17
4312,Spain,1690,81,17
4313,Spain,1700,92,17
4314,Spain,1710,66,18
4315,Spain,1720,89,18
4316,Spain,1730,66,18
4317,Spain,1740,143,18
4318,Spain,1750,104,18
4319,Spain,1760,140,18
4320,Spain,1770,110,18
4321,Spain,1780,215,18
4322,Spain,1790,146,18
4323,Spain,1800,177,18
4324,Spain,1810,162,19
4325,Spain,1820,162,19
4326,Spain,1830,133,19
4327,Spain,1840,395,19
4328,Spain,1850,386,19
4329,Spain,1860,630,19
4330,Spain,1870,533,19
4331,Spain,1880,1011,19
4332,Sweden,1180,6,12
4333,Sweden,1200,2,12
4334,Sweden,1270,1,13
4335,Sweden,1280,1,13
4336,Sweden,1370,1,14
4337,Sweden,1380,1,14
4338,Sweden,1400,1,14
4339,Sweden,1440,2,15
4340,Sweden,1470,1,15
4341,Sweden,1480,6,15
4342,Sweden,1500,2,15
4343,Sweden,1520,1,16
4344,Sweden,1530,2,16
4345,Sweden,1540,8,16
4346,Sweden,1550,2,16
4347,Sweden,1560,3,16
4348,Sweden,1580,9,16
4349,Sweden,1590,3,16
4350,Sweden,1600,12,16
4351,Sweden,1610,10,17
4352,Sweden,1620,20,17
4353,Sweden,1630,16,17
4354,Sweden,1640,31,17
4355,Sweden,1650,15,17
4356,Sweden,1660,45,17
4357,Sweden,1670,28,17
4358,Sweden,1680,55,17
4359,Sweden,1690,38,17
4360,Sweden,1700,62,17
4361,Sweden,1710,45,18
4362,Sweden,1720,50,18
4363,Sweden,1730,49,18
4364,Sweden,1740,104,18
4365,Sweden,1750,84,18
4366,Sweden,1760,137,18
4367,Sweden,1770,109,18
4368,Sweden,1780,134,18
4369,Sweden,1790,150,18
4370,Sweden,1800,160,18
4371,Sweden,1810,142,19
4372,Sweden,1820,223,19
4373,Sweden,1830,174,19
4374,Sweden,1840,258,19
4375,Sweden,1850,284,19
4376,Sweden,1860,398,19
4377,Sweden,1870,363,19
4378,Sweden,1880,595,19
4379,Switzerland,1420,3,15
4380,Switzerland,1430,1,15
4381,Switzerland,1440,6,15
4382,Switzerland,1450,2,15
4383,Switzerland,1460,7,15
4384,Switzerland,1470,2,15
4385,Switzerland,1480,20,15
4386,Switzerland,1490,1,15
4387,Switzerland,1500,20,15
4388,Switzerland,1510,9,16
4389,Switzerland,1520,38,16
4390,Switzerland,1530,36,16
4391,Switzerland,1540,52,16
4392,Switzerland,1550,15,16
4393,Switzerland,1560,37,16
4394,Switzerland,1570,17,16
4395,Switzerland,1580,27,16
4396,Switzerland,1590,13,16
4397,Switzerland,1600,32,16
4398,Switzerland,1610,20,17
4399,Switzerland,1620,30,17
4400,Switzerland,1630,24,17
4401,Switzerland,1640,31,17
4402,Switzerland,1650,23,17
4403,Switzerland,1660,35,17
4404,Switzerland,1670,42,17
4405,Switzerland,1680,44,17
4406,Switzerland,1690,32,17
4407,Switzerland,1700,50,17
4408,Switzerland,1710,35,18
4409,Switzerland,1720,50,18
4410,Switzerland,1730,47,18
4411,Switzerland,1740,64,18
4412,Switzerland,1750,51,18
4413,Switzerland,1760,85,18
4414,Switzerland,1770,67,18
4415,Switzerland,1780,106,18
4416,Switzerland,1790,104,18
4417,Switzerland,1800,140,18
4418,Switzerland,1810,112,19
4419,Switzerland,1820,149,19
4420,Switzerland,1830,161,19
4421,Switzerland,1840,323,19
4422,Switzerland,1850,261,19
4423,Switzerland,1860,310,19
4424,Switzerland,1870,254,19
4425,Switzerland,1880,456,19
4426,United Kingdom,1040,3,11
4427,United Kingdom,1050,1,11
4428,United Kingdom,1060,1,11
4429,United Kingdom,1070,1,11
4430,United Kingdom,1080,5,11
4431,United Kingdom,1100,4,11
4432,United Kingdom,1110,1,12
4433,United Kingdom,1120,3,12
4434,United Kingdom,1130,1,12
4435,United Kingdom,1140,17,12
4436,United Kingdom,1150,1,12
4437,United Kingdom,1160,10,12
4438,United Kingdom,1170,3,12
4439,United Kingdom,1180,17,12
4440,United Kingdom,1190,2,12
4441,United Kingdom,1200,8,12
4442,United Kingdom,1210,3,13
4443,United Kingdom,1220,2,13
4444,United Kingdom,1230,1,13
4445,United Kingdom,1240,12,13
4446,United Kingdom,1250,1,13
4447,United Kingdom,1260,9,13
4448,United Kingdom,1270,1,13
4449,United Kingdom,1280,12,13
4450,United Kingdom,1290,2,13
4451,United Kingdom,1300,3,13
4452,United Kingdom,1310,2,14
4453,United Kingdom,1320,5,14
4454,United Kingdom,1330,3,14
4455,United Kingdom,1340,18,14
4456,United Kingdom,1350,3,14
4457,United Kingdom,1360,10,14
4458,United Kingdom,1370,6,14
4459,United Kingdom,1380,12,14
4460,United Kingdom,1390,3,14
4461,United Kingdom,1400,8,14
4462,United Kingdom,1410,2,15
4463,United Kingdom,1420,8,15
4464,United Kingdom,1430,2,15
4465,United Kingdom,1440,20,15
4466,United Kingdom,1450,4,15
4467,United Kingdom,1460,12,15
4468,United Kingdom,1470,2,15
4469,United Kingdom,1480,16,15
4470,United Kingdom,1490,4,15
4471,United Kingdom,1500,18,15
4472,United Kingdom,1510,8,16
4473,United Kingdom,1520,35,16
4474,United Kingdom,1530,23,16
4475,United Kingdom,1540,66,16
4476,United Kingdom,1550,36,16
4477,United Kingdom,1560,64,16
4478,United Kingdom,1570,54,16
4479,United Kingdom,1580,131,16
4480,United Kingdom,1590,77,16
4481,United Kingdom,1600,166,16
4482,United Kingdom,1610,111,17
4483,United Kingdom,1620,139,17
4484,United Kingdom,1630,84,17
4485,United Kingdom,1640,183,17
4486,United Kingdom,1650,132,17
4487,United Kingdom,1660,182,17
4488,United Kingdom,1670,116,17
4489,United Kingdom,1680,175,17
4490,United Kingdom,1690,120,17
4491,United Kingdom,1700,182,17
4492,United Kingdom,1710,148,18
4493,United Kingdom,1720,208,18
4494,United Kingdom,1730,192,18
4495,United Kingdom,1740,315,18
4496,United Kingdom,1750,231,18
4497,United Kingdom,1760,411,18
4498,United Kingdom,1770,350,18
4499,United Kingdom,1780,609,18
4500,United Kingdom,1790,492,18
4501,United Kingdom,1800,669,18
4502,United Kingdom,1810,652,19
4503,United Kingdom,1820,955,19
4504,United Kingdom,1830,943,19
4505,United Kingdom,1840,1506,19
4506,United Kingdom,1850,1449,19
4507,United Kingdom,1860,1846,19
4508,United Kingdom,1870,1457,19
4509,United Kingdom,1880,2107,19
4510,Western Europe,-260,1,-2
4511,Western Europe,-250,1,-2
4512,Western Europe,-240,1,-2
4513,Western Europe,-220,3,-2
4514,Western Europe,-210,2,-2
4515,Western Europe,-200,10,-2
4516,Western Europe,-180,3,-1
4517,Western Europe,-160,9,-1
4518,Western Europe,-150,4,-1
4519,Western Europe,-140,4,-1
4520,Western Europe,-130,3,-1
4521,Western Europe,-120,15,-1
4522,Western Europe,-110,3,-1
4523,Western Europe,-100,14,-1
4524,Western Europe,-90,1,0
4525,Western Europe,-80,7,0
4526,Western Europe,-70,7,0
4527,Western Europe,-60,19,0
4528,Western Europe,-50,10,0
4529,Western Europe,-40,7,0
4530,Western Europe,-30,12,0
4531,Western Europe,-20,40,0
4532,Western Europe,0,2,0
4533,Western Europe,10,1,1
4534,Western Europe,20,2,1
4535,Western Europe,30,6,1
4536,Western Europe,40,12,1
4537,Western Europe,50,3,1
4538,Western Europe,60,10,1
4539,Western Europe,70,6,1
4540,Western Europe,80,18,1
4541,Western Europe,90,1,1
4542,Western Europe,100,10,1
4543,Western Europe,110,2,2
4544,Western Europe,120,4,2
4545,Western Europe,130,2,2
4546,Western Europe,140,22,2
4547,Western Europe,150,3,2
4548,Western Europe,160,5,2
4549,Western Europe,170,1,2
4550,Western Europe,180,9,2
4551,Western Europe,200,12,2
4552,Western Europe,220,3,3
4553,Western Europe,230,1,3
4554,Western Europe,240,17,3
4555,Western Europe,250,2,3
4556,Western Europe,260,1,3
4557,Western Europe,270,2,3
4558,Western Europe,280,11,3
4559,Western Europe,300,8,3
4560,Western Europe,310,1,4
4561,Western Europe,320,1,4
4562,Western Europe,340,13,4
4563,Western Europe,350,3,4
4564,Western Europe,360,4,4
4565,Western Europe,370,1,4
4566,Western Europe,380,6,4
4567,Western Europe,390,4,4
4568,Western Europe,400,12,4
4569,Western Europe,410,1,5
4570,Western Europe,420,4,5
4571,Western Europe,430,1,5
4572,Western Europe,440,22,5
4573,Western Europe,460,4,5
4574,Western Europe,480,7,5
4575,Western Europe,490,1,5
4576,Western Europe,500,3,5
4577,Western Europe,510,2,6
4578,Western Europe,520,3,6
4579,Western Europe,530,1,6
4580,Western Europe,540,7,6
4581,Western Europe,550,2,6
4582,Western Europe,560,4,6
4583,Western Europe,570,4,6
4584,Western Europe,580,2,6
4585,Western Europe,590,2,6
4586,Western Europe,600,3,6
4587,Western Europe,610,1,7
4588,Western Europe,620,1,7
4589,Western Europe,630,1,7
4590,Western Europe,640,5,7
4591,Western Europe,650,1,7
4592,Western Europe,660,2,7
4593,Western Europe,670,2,7
4594,Western Europe,680,2,7
4595,Western Europe,710,2,8
4596,Western Europe,740,5,8
4597,Western Europe,750,3,8
4598,Western Europe,760,2,8
4599,Western Europe,770,1,8
4600,Western Europe,780,6,8
4601,Western Europe,800,2,8
4602,Western Europe,810,3,9
4603,Western Europe,820,7,9
4604,Western Europe,830,4,9
4605,Western Europe,840,18,9
4606,Western Europe,850,4,9
4607,Western Europe,860,5,9
4608,Western Europe,870,1,9
4609,Western Europe,880,16,9
4610,Western Europe,890,3,9
4611,Western Europe,900,3,9
4612,Western Europe,910,2,10
4613,Western Europe,920,7,10
4614,Western Europe,930,1,10
4615,Western Europe,940,20,10
4616,Western Europe,950,2,10
4617,Western Europe,960,7,10
4618,Western Europe,970,3,10
4619,Western Europe,980,27,10
4620,Western Europe,990,7,10
4621,Western Europe,1000,21,10
4622,Western Europe,1010,8,11
4623,Western Europe,1020,10,11
4624,Western Europe,1030,5,11
4625,Western Europe,1040,27,11
4626,Western Europe,1050,6,11
4627,Western Europe,1060,12,11
4628,Western Europe,1070,3,11
4629,Western Europe,1080,28,11
4630,Western Europe,1090,10,11
4631,Western Europe,1100,24,11
4632,Western Europe,1110,11,12
4633,Western Europe,1120,21,12
4634,Western Europe,1130,10,12
4635,Western Europe,1140,92,12
4636,Western Europe,1150,16,12
4637,Western Europe,1160,32,12
4638,Western Europe,1170,13,12
4639,Western Europe,1180,99,12
4640,Western Europe,1190,12,12
4641,Western Europe,1200,66,12
4642,Western Europe,1210,29,13
4643,Western Europe,1220,50,13
4644,Western Europe,1230,17,13
4645,Western Europe,1240,174,13
4646,Western Europe,1250,22,13
4647,Western Europe,1260,80,13
4648,Western Europe,1270,27,13
4649,Western Europe,1280,161,13
4650,Western Europe,1290,25,13
4651,Western Europe,1300,99,13
4652,Western Europe,1310,23,14
4653,Western Europe,1320,76,14
4654,Western Europe,1330,28,14
4655,Western Europe,1340,169,14
4656,Western Europe,1350,42,14
4657,Western Europe,1360,85,14
4658,Western Europe,1370,37,14
4659,Western Europe,1380,213,14
4660,Western Europe,1390,44,14
4661,Western Europe,1400,127,14
4662,Western Europe,1410,59,15
4663,Western Europe,1420,153,15
4664,Western Europe,1430,72,15
4665,Western Europe,1440,422,15
4666,Western Europe,1450,93,15
4667,Western Europe,1460,285,15
4668,Western Europe,1470,130,15
4669,Western Europe,1480,701,15
4670,Western Europe,1490,181,15
4671,Western Europe,1500,633,15
4672,Western Europe,1510,308,16
4673,Western Europe,1520,767,16
4674,Western Europe,1530,486,16
4675,Western Europe,1540,1530,16
4676,Western Europe,1550,528,16
4677,Western Europe,1560,1075,16
4678,Western Europe,1570,674,16
4679,Western Europe,1580,1375,16
4680,Western Europe,1590,742,16
4681,Western Europe,1600,1454,16
4682,Western Europe,1610,1016,17
4683,Western Europe,1620,1652,17
4684,Western Europe,1630,1099,17
4685,Western Europe,1640,2026,17
4686,Western Europe,1650,1289,17
4687,Western Europe,1660,1869,17
4688,Western Europe,1670,1378,17
4689,Western Europe,1680,2099,17
4690,Western Europe,1690,1380,17
4691,Western Europe,1700,1891,17
4692,Western Europe,1710,1438,18
4693,Western Europe,1720,1997,18
4694,Western Europe,1730,1629,18
4695,Western Europe,1740,2580,18
4696,Western Europe,1750,2031,18
4697,Western Europe,1760,3083,18
4698,Western Europe,1770,2676,18
4699,Western Europe,1780,4147,18
4700,Western Europe,1790,3482,18
4701,Western Europe,1800,4584,18
4702,Western Europe,1810,3964,19
4703,Western Europe,1820,5365,19
4704,Western Europe,1830,5716,19
4705,Western Europe,1840,10296,19
4706,Western Europe,1850,9596,19
4707,Western Europe,1860,12522,19
4708,Western Europe,1870,10314,19
4709,Western Europe,1880,15859,19
4710,Yangtze,810,1,9
4711,Yangtze,870,2,9
4712,Yangtze,880,3,9
4713,Yangtze,890,1,9
4714,Yangtze,900,1,9
4715,Yangtze,910,1,10
4716,Yangtze,920,1,10
4717,Yangtze,950,2,10
4718,Yangtze,960,2,10
4719,Yangtze,970,1,10
4720,Yangtze,1000,2,10
4721,Yangtze,1010,1,11
4722,Yangtze,1020,1,11
4723,Yangtze,1030,1,11
4724,Yangtze,1040,2,11
4725,Yangtze,1060,1,11
4726,Yangtze,1070,2,11
4727,Yangtze,1090,3,11
4728,Yangtze,1110,2,12
4729,Yangtze,1120,1,12
4730,Yangtze,1140,2,12
4731,Yangtze,1160,2,12
4732,Yangtze,1170,2,12
4733,Yangtze,1180,2,12
4734,Yangtze,1200,2,12
4735,Yangtze,1210,2,13
4736,Yangtze,1220,1,13
4737,Yangtze,1230,1,13
4738,Yangtze,1240,1,13
4739,Yangtze,1270,4,13
4740,Yangtze,1280,3,13
4741,Yangtze,1290,1,13
4742,Yangtze,1300,5,13
4743,Yangtze,1310,2,14
4744,Yangtze,1320,2,14
4745,Yangtze,1330,1,14
4746,Yangtze,1340,4,14
4747,Yangtze,1350,1,14
4748,Yangtze,1360,3,14
4749,Yangtze,1370,6,14
4750,Yangtze,1380,3,14
4751,Yangtze,1390,3,14
4752,Yangtze,1400,6,14
4753,Yangtze,1410,2,15
4754,Yangtze,1420,3,15
4755,Yangtze,1430,3,15
4756,Yangtze,1440,2,15
4757,Yangtze,1460,1,15
4758,Yangtze,1470,2,15
4759,Yangtze,1480,2,15
4760,Yangtze,1500,8,15
4761,Yangtze,1510,2,16
4762,Yangtze,1520,7,16
4763,Yangtze,1530,8,16
4764,Yangtze,1540,6,16
4765,Yangtze,1550,2,16
4766,Yangtze,1560,2,16
4767,Yangtze,1570,4,16
4768,Yangtze,1580,8,16
4769,Yangtze,1590,3,16
4770,Yangtze,1600,4,16
4771,Yangtze,1610,6,17
4772,Yangtze,1620,9,17
4773,Yangtze,1630,12,17
4774,Yangtze,1640,17,17
4775,Yangtze,1650,9,17
4776,Yangtze,1660,9,17
4777,Yangtze,1670,7,17
4778,Yangtze,1680,15,17
4779,Yangtze,1690,4,17
4780,Yangtze,1700,5,17
4781,Yangtze,1710,1,18
4782,Yangtze,1720,7,18
4783,Yangtze,1730,5,18
4784,Yangtze,1740,4,18
4785,Yangtze,1750,5,18
4786,Yangtze,1760,8,18
4787,Yangtze,1770,5,18
4788,Yangtze,1780,6,18
4789,Yangtze,1790,6,18
4790,Yangtze,1800,11,18
4791,Yangtze,1810,6,19
4792,Yangtze,1820,5,19
4793,Yangtze,1830,3,19
4794,Yangtze,1840,7,19
4795,Yangtze,1850,8,19
4796,Yangtze,1860,9,19
4797,Yangtze,1870,7,19
4798,Yangtze,1880,6,19
4799,mediterranean World,-760,1,-7
4800,mediterranean World,-720,3,-7
4801,mediterranean World,-700,4,-7
4802,mediterranean World,-680,1,-6
4803,mediterranean World,-660,8,-6
4804,mediterranean World,-630,1,-6
4805,mediterranean World,-620,10,-6
4806,mediterranean World,-600,30,-6
4807,mediterranean World,-590,2,-5
4808,mediterranean World,-580,1,-5
4809,mediterranean World,-570,1,-5
4810,mediterranean World,-560,26,-5
4811,mediterranean World,-550,2,-5
4812,mediterranean World,-530,3,-5
4813,mediterranean World,-520,94,-5
4814,mediterranean World,-500,43,-5
4815,mediterranean World,-490,3,-4
4816,mediterranean World,-480,2,-4
4817,mediterranean World,-470,1,-4
4818,mediterranean World,-460,46,-4
4819,mediterranean World,-450,9,-4
4820,mediterranean World,-440,3,-4
4821,mediterranean World,-430,4,-4
4822,mediterranean World,-420,52,-4
4823,mediterranean World,-410,7,-4
4824,mediterranean World,-400,40,-4
4825,mediterranean World,-390,5,-3
4826,mediterranean World,-380,2,-3
4827,mediterranean World,-370,2,-3
4828,mediterranean World,-360,40,-3
4829,mediterranean World,-350,5,-3
4830,mediterranean World,-340,6,-3
4831,mediterranean World,-330,6,-3
4832,mediterranean World,-320,28,-3
4833,mediterranean World,-310,5,-3
4834,mediterranean World,-300,23,-3
4835,mediterranean World,-290,6,-2
4836,mediterranean World,-280,7,-2
4837,mediterranean World,-270,5,-2
4838,mediterranean World,-260,18,-2
4839,mediterranean World,-250,2,-2
4840,mediterranean World,-240,7,-2
4841,mediterranean World,-230,1,-2
4842,mediterranean World,-220,17,-2
4843,mediterranean World,-210,3,-2
4844,mediterranean World,-200,21,-2
4845,mediterranean World,-180,5,-1
4846,mediterranean World,-170,4,-1
4847,mediterranean World,-160,21,-1
4848,mediterranean World,-150,8,-1
4849,mediterranean World,-140,5,-1
4850,mediterranean World,-130,5,-1
4851,mediterranean World,-120,31,-1
4852,mediterranean World,-110,5,-1
4853,mediterranean World,-100,28,-1
4854,mediterranean World,-90,4,0
4855,mediterranean World,-80,10,0
4856,mediterranean World,-70,7,0
4857,mediterranean World,-60,25,0
4858,mediterranean World,-50,15,0
4859,mediterranean World,-40,10,0
4860,mediterranean World,-30,12,0
4861,mediterranean World,-20,46,0
4862,mediterranean World,-10,2,0
4863,mediterranean World,0,4,0
4864,mediterranean World,10,1,1
4865,mediterranean World,20,5,1
4866,mediterranean World,30,7,1
4867,mediterranean World,40,18,1
4868,mediterranean World,50,5,1
4869,mediterranean World,60,11,1
4870,mediterranean World,70,7,1
4871,mediterranean World,80,29,1
4872,mediterranean World,90,1,1
4873,mediterranean World,100,20,1
4874,mediterranean World,110,3,2
4875,mediterranean World,120,4,2
4876,mediterranean World,130,5,2
4877,mediterranean World,140,45,2
4878,mediterranean World,150,5,2
4879,mediterranean World,160,8,2
4880,mediterranean World,170,4,2
4881,mediterranean World,180,13,2
4882,mediterranean World,190,1,2
4883,mediterranean World,200,21,2
4884,mediterranean World,210,2,3
4885,mediterranean World,220,6,3
4886,mediterranean World,230,1,3
4887,mediterranean World,240,34,3
4888,mediterranean World,250,3,3
4889,mediterranean World,260,1,3
4890,mediterranean World,270,2,3
4891,mediterranean World,280,19,3
4892,mediterranean World,290,1,3
4893,mediterranean World,300,9,3
4894,mediterranean World,310,4,4
4895,mediterranean World,320,3,4
4896,mediterranean World,330,1,4
4897,mediterranean World,340,25,4
4898,mediterranean World,350,5,4
4899,mediterranean World,360,8,4
4900,mediterranean World,370,2,4
4901,mediterranean World,380,14,4
4902,mediterranean World,390,5,4
4903,mediterranean World,400,25,4
4904,mediterranean World,410,1,5
4905,mediterranean World,420,5,5
4906,mediterranean World,430,2,5
4907,mediterranean World,440,33,5
4908,mediterranean World,450,2,5
4909,mediterranean World,460,4,5
4910,mediterranean World,470,1,5
4911,mediterranean World,480,13,5
4912,mediterranean World,490,1,5
4913,mediterranean World,500,2,5
4914,mediterranean World,510,3,6
4915,mediterranean World,520,3,6
4916,mediterranean World,530,2,6
4917,mediterranean World,540,12,6
4918,mediterranean World,590,1,6
4919,mediterranean World,600,1,6
4920,mediterranean World,610,1,7
4921,mediterranean World,620,2,7
4922,mediterranean World,630,4,7
4923,mediterranean World,640,6,7
4924,mediterranean World,660,1,7
4925,mediterranean World,670,1,7
4926,mediterranean World,680,8,7
4927,mediterranean World,690,3,7
4928,mediterranean World,700,4,7
4929,mediterranean World,720,4,8
4930,mediterranean World,730,1,8
4931,mediterranean World,790,1,8
4932,mediterranean World,880,1,9
4933,mediterranean World,900,2,9
4934,mediterranean World,940,2,10
4935,mediterranean World,960,3,10
4936,mediterranean World,980,1,10
4937,mediterranean World,990,2,10
4938,mediterranean World,1010,1,11
4939,mediterranean World,1040,3,11
4940,mediterranean World,1060,1,11
4941,mediterranean World,1080,1,11
4942,mediterranean World,1100,1,11
4943,mediterranean World,1120,1,12
4944,mediterranean World,1140,3,12
4945,mediterranean World,1160,2,12
4946,mediterranean World,1180,3,12
4947,mediterranean World,1190,3,12
4948,mediterranean World,1200,1,12
4949,mediterranean World,1210,1,13
4950,mediterranean World,1220,3,13
4951,mediterranean World,1230,2,13
4952,mediterranean World,1240,3,13
4953,mediterranean World,1250,1,13
4954,mediterranean World,1260,1,13
4955,mediterranean World,1280,5,13
4956,mediterranean World,1300,2,13
4957,mediterranean World,1310,1,14
4958,mediterranean World,1320,4,14
4959,mediterranean World,1330,3,14
4960,mediterranean World,1340,2,14
4961,mediterranean World,1360,6,14
4962,mediterranean World,1370,1,14
4963,mediterranean World,1380,2,14
4964,mediterranean World,1390,2,14
4965,mediterranean World,1400,1,14
4966,mediterranean World,1410,1,15
4967,mediterranean World,1420,6,15
4968,mediterranean World,1430,1,15
4969,mediterranean World,1440,5,15
4970,mediterranean World,1450,1,15
4971,mediterranean World,1460,5,15
4972,mediterranean World,1480,4,15
4973,mediterranean World,1490,2,15
4974,mediterranean World,1500,2,15
4975,mediterranean World,1520,2,16
4976,mediterranean World,1530,4,16
4977,mediterranean World,1540,4,16
4978,mediterranean World,1550,4,16
4979,mediterranean World,1560,5,16
4980,mediterranean World,1580,6,16
4981,mediterranean World,1590,1,16
4982,mediterranean World,1600,3,16
4983,mediterranean World,1620,1,17
4984,mediterranean World,1630,2,17
4985,mediterranean World,1640,2,17
4986,mediterranean World,1650,1,17
4987,mediterranean World,1660,2,17
4988,mediterranean World,1690,1,17
4989,mediterranean World,1700,6,17
4990,mediterranean World,1720,3,18
4991,mediterranean World,1730,2,18
4992,mediterranean World,1740,2,18
4993,mediterranean World,1750,3,18
4994,mediterranean World,1760,1,18
4995,mediterranean World,1770,2,18
4996,mediterranean World,1780,2,18
4997,mediterranean World,1790,6,18
4998,mediterranean World,1800,15,18
4999,mediterranean World,1810,11,19
5000,mediterranean World,1820,27,19
5001,mediterranean World,1830,28,19
5002,mediterranean World,1840,41,19
5003,mediterranean World,1850,47,19
5004,mediterranean World,1860,60,19
5005,mediterranean World,1870,59,19
5006,mediterranean World,1880,90,19
