wikidata_link,individual_wikidata_id,productive_year,individual_name,score,region_name,manual_region_name,manual_region_name_2,manual_region_name_3,manual_region_name_4
https://www.wikidata.org/wiki/Q172048,Q172048,-158,Terence,151,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q44233,Q44233,-815,Hesiod,147,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q41683,Q41683,-425,Thucydides,145,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q177847,Q177847,155,Lucian of Samosata,141,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q43216,Q43216,-306,Epicurus,140,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q129772,Q129772,-394,Xenophon,139,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q8747,Q8747,-287,Euclid,136,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q36620,Q36620,1581,Tycho Brahe,135,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q183144,Q183144,85,Epictetus,134,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q5264,Q5264,-424,Hippocrates,134,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q134929,Q134929,-481,Pindar,130,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q160362,Q160362,-335,Theophrastus,129,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q131169,Q131169,-164,Polybius,129,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q41980,Q41980,-425,Democritus,126,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q271809,Q271809,447,Proclus,120,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q118992,Q118992,-305,Menander,120,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q31845,Q31845,130,Arrian,120,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q52166,Q52166,15,Phaedrus,116,Eastern Europe,,,,
https://www.wikidata.org/wiki/Q1351994,Q1351994,1614,Johannes Messenius,55,Finland,,,,
https://www.wikidata.org/wiki/Q719204,Q719204,1751,Pehr Kalm,55,Finland,,,,
https://www.wikidata.org/wiki/Q333651,Q333651,1774,Henrik Gabriel Porthan,47,Finland,,,,
https://www.wikidata.org/wiki/Q490870,Q490870,1764,Anders Chydenius,43,Finland,,,,
https://www.wikidata.org/wiki/Q555926,Q555926,1745,Augustin Ehrensvärd,43,Finland,,,,
https://www.wikidata.org/wiki/Q1266230,Q1266230,1650,Johannes Gezelius the Elder,41,Finland,,,,
https://www.wikidata.org/wiki/Q312571,Q312571,1795,Johan Gadolin,38,Finland,,,,
https://www.wikidata.org/wiki/Q1396595,Q1396595,1742,Johannes Browallius,37,Finland,,,,
https://www.wikidata.org/wiki/Q1338208,Q1338208,1776,Cristfried Ganander,36,Finland,,,,
https://www.wikidata.org/wiki/Q4345728,Q4345728,1790,Jakob Tengström,34,Finland,,,,
https://www.wikidata.org/wiki/Q1389332,Q1389332,1644,Michael Gyldenstolpe,33,Finland,,,,
https://www.wikidata.org/wiki/Q2589657,Q2589657,1551,Paulus Juusten,32,Finland,,,,
https://www.wikidata.org/wiki/Q11857929,Q11857929,1652,Enevaldus Svenonius,32,Finland,,,,
https://www.wikidata.org/wiki/Q962066,Q962066,1793,Claës Fredrik Hornstedt,31,Finland,,,,
https://www.wikidata.org/wiki/Q3090214,Q3090214,1797,Johan Albrecht Ehrenström,30,Finland,,,,
https://www.wikidata.org/wiki/Q3374265,Q3374265,1762,Pehr Adrian Gadd,30,Finland,,,,
https://www.wikidata.org/wiki/Q322836,Q322836,1796,Erik Tulindberg,30,Finland,,,,
https://www.wikidata.org/wiki/Q5397527,Q5397527,1719,Algoth Scarin,30,Finland,,,,
https://www.wikidata.org/wiki/Q5576250,Q5576250,1763,Johan Bilmark,27,Finland,,,,
https://www.wikidata.org/wiki/Q5799101,Q5799101,1780,Carl Niclas Hellenius,27,Finland,,,,
https://www.wikidata.org/wiki/Q349822,Q349822,1604,Sigfridus Aronus Forsius,27,Finland,,,,
https://www.wikidata.org/wiki/Q6045757,Q6045757,1628,Aeschillus Petraeus,24,Finland,,,,
https://www.wikidata.org/wiki/Q5541951,Q5541951,1679,Daniel Achrelius,24,Finland,,,,
https://www.wikidata.org/wiki/Q17383808,Q17383808,1785,Nathanael Gerhard af Schultén,24,Finland,,,,
https://www.wikidata.org/wiki/Q593496,Q593496,1764,Anton Rolandsson Martin,23,Finland,,,,
https://www.wikidata.org/wiki/Q5547802,Q5547802,1778,Magnus Jacob Alopaeus,23,Finland,,,,
https://www.wikidata.org/wiki/Q5484202,Q5484202,1760,Johan Haartman,23,Finland,,,,
https://www.wikidata.org/wiki/Q4351647,Q4351647,1754,Jakob Gadolin,23,Finland,,,,
https://www.wikidata.org/wiki/Q1523361,Q1523361,1768,Eric Ferling,23,Finland,,,,
https://www.wikidata.org/wiki/Q5581969,Q5581969,1797,Gabriel von Bonsdorff,22,Finland,,,,
https://www.wikidata.org/wiki/Q762,Q762,1487,Leonardo da Vinci,273,France,Italy,Western Europe,Southwestern Europe,
https://www.wikidata.org/wiki/Q9068,Q9068,1729,Voltaire,261,France,,,,
https://www.wikidata.org/wiki/Q6527,Q6527,1747,Jean-Jacques Rousseau,237,France,,,,
https://www.wikidata.org/wiki/Q448,Q448,1748,Denis Diderot,221,France,,,,
https://www.wikidata.org/wiki/Q687,Q687,1657,Molière,196,France,,,,
https://www.wikidata.org/wiki/Q5432,Q5432,1781,Francisco de Goya,191,France,Spain,Southwestern Europe,Western Europe,
https://www.wikidata.org/wiki/Q1290,Q1290,1658,Blaise Pascal,187,France,,,,
https://www.wikidata.org/wiki/Q49496,Q49496,1656,Jean de La Fontaine,184,France,,,,
https://www.wikidata.org/wiki/Q37577,Q37577,1544,John Calvin,180,France,Switzerland,Western Europe,,
https://www.wikidata.org/wiki/Q15975,Q15975,1724,Montesquieu,178,France,,,,
https://www.wikidata.org/wiki/Q128460,Q128460,1663,Charles Perrault,176,France,,,,
https://www.wikidata.org/wiki/Q742,Q742,1674,Jean Racine,175,France,,,,
https://www.wikidata.org/wiki/Q41568,Q41568,1568,Michel de Montaigne,175,France,,,,
https://www.wikidata.org/wiki/Q747,Q747,1641,Pierre Corneille,174,France,,,,
https://www.wikidata.org/wiki/Q4295,Q4295,1114,Peter Abelard,173,France,,,,
https://www.wikidata.org/wiki/Q188411,Q188411,1126,Bernard of Clairvaux,172,France,,,,
https://www.wikidata.org/wiki/Q131018,Q131018,1529,François Rabelais,158,France,,,,
https://www.wikidata.org/wiki/Q310002,Q310002,1686,François Fénelon,156,France,,,,
https://www.wikidata.org/wiki/Q153232,Q153232,1752,Jean le Rond d'Alembert,156,France,,,,
https://www.wikidata.org/wiki/Q165534,Q165534,1742,Carlo Goldoni,154,France,Italy,Western Europe,Southwestern Europe,
https://www.wikidata.org/wiki/Q180932,Q180932,1738,François Boucher,151,France,,,,
https://www.wikidata.org/wiki/Q70326,Q70326,1767,Pierre Beaumarchais,151,France,,,,
https://www.wikidata.org/wiki/Q229264,Q229264,1742,"Georges-Louis Leclerc, Comte de Buffon",148,France,,,,
https://www.wikidata.org/wiki/Q1145,Q1145,1718,Jean-Philippe Rameau,144,France,,,,
https://www.wikidata.org/wiki/Q123867,Q123867,1775,Marquis de Sade,143,France,,,,
https://www.wikidata.org/wiki/Q43746,Q43746,1256,Bonaventure,143,France,,,,
https://www.wikidata.org/wiki/Q213163,Q213163,1790,Élisabeth Louise Vigée Le Brun,141,France,,,,
https://www.wikidata.org/wiki/Q20721,Q20721,1795,Luigi Cherubini,134,France,Italy,Western Europe,Southwestern Europe,
https://www.wikidata.org/wiki/Q190058,Q190058,1527,Margaret of Valois-Angoulême,134,France,,,,
https://www.wikidata.org/wiki/Q271676,Q271676,1654,Charles Le Brun,134,France,,,,
https://www.wikidata.org/wiki/Q5879,Q5879,1784,Johann Wolfgang von Goethe,309,German world,,,,
https://www.wikidata.org/wiki/Q254,Q254,1791,Wolfgang Amadeus Mozart,271,German world,,,,
https://www.wikidata.org/wiki/Q9554,Q9554,1518,Martin Luther,256,German world,,,,
https://www.wikidata.org/wiki/Q1339,Q1339,1720,Johann Sebastian Bach,238,German world,,,,
https://www.wikidata.org/wiki/Q5580,Q5580,1506,Albrecht Dürer,234,German world,,,,
https://www.wikidata.org/wiki/Q22670,Q22670,1794,Friedrich Schiller,215,German world,,,,
https://www.wikidata.org/wiki/Q43499,Q43499,1501,Erasmus,212,German world,,,,
https://www.wikidata.org/wiki/Q9047,Q9047,1681,Gottfried Wilhelm Leibniz,207,German world,,,,
https://www.wikidata.org/wiki/Q7349,Q7349,1767,Joseph Haydn,188,German world,,,,
https://www.wikidata.org/wiki/Q1340,Q1340,1713,Antonio Vivaldi,183,German world,,,,
https://www.wikidata.org/wiki/Q70991,Q70991,1133,Hildegard of Bingen,174,German world,,,,
https://www.wikidata.org/wiki/Q130759,Q130759,1749,Christoph Willibald von Gluck,171,German world,,,,
https://www.wikidata.org/wiki/Q34628,Q34628,1764,Gotthold Ephraim Lessing,170,German world,,,,
https://www.wikidata.org/wiki/Q155547,Q155547,1779,Johann Gottfried Herder,167,German world,,,,
https://www.wikidata.org/wiki/Q8963,Q8963,1607,Johannes Kepler,166,German world,,,,
https://www.wikidata.org/wiki/Q76325,Q76325,1532,Philipp Melanchthon,166,German world,,,,
https://www.wikidata.org/wiki/Q60059,Q60059,1228,Albertus Magnus,158,German world,,,,
https://www.wikidata.org/wiki/Q191748,Q191748,1507,Lucas Cranach the Elder,157,German world,,,,
https://www.wikidata.org/wiki/Q154959,Q154959,1618,Hugo Grotius,155,German world,,,,
https://www.wikidata.org/wiki/Q83321,Q83321,1760,Giacomo Casanova,153,German world,Italy,Southwestern Europe,Western Europe,
https://www.wikidata.org/wiki/Q29473,Q29473,1733,Pietro Metastasio,142,German world,Italy,Southwestern Europe,Western Europe,
https://www.wikidata.org/wiki/Q83428,Q83428,1528,Paracelsus,142,German world,,,,
https://www.wikidata.org/wiki/Q102585,Q102585,1797,Johann Gottlieb Fichte,142,German world,,,,
https://www.wikidata.org/wiki/Q154792,Q154792,1567,Orlande de Lassus,141,German world,,,,
https://www.wikidata.org/wiki/Q6353,Q6353,1547,Gerardus Mercator,138,German world,,,,
https://www.wikidata.org/wiki/Q190089,Q190089,1301,Duns Scotus,138,German world,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q57242,Q57242,1796,August von Kotzebue,133,German world,,,,
https://www.wikidata.org/wiki/Q43936,Q43936,1320,William of Ockham,133,German world,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q123225,Q123225,1743,Albrecht von Haller,128,German world,,,,
https://www.wikidata.org/wiki/Q123034,Q123034,1519,Huldrych Zwingli,128,German world,Switzerland,Western Europe,,
https://www.wikidata.org/wiki/Q5879,Q5879,1784,Johann Wolfgang von Goethe,309,Germany,,,,
https://www.wikidata.org/wiki/Q9554,Q9554,1518,Martin Luther,256,Germany,,,,
https://www.wikidata.org/wiki/Q1339,Q1339,1720,Johann Sebastian Bach,238,Germany,,,,
https://www.wikidata.org/wiki/Q5580,Q5580,1506,Albrecht Dürer,234,Germany,,,,
https://www.wikidata.org/wiki/Q22670,Q22670,1794,Friedrich Schiller,215,Germany,,,,
https://www.wikidata.org/wiki/Q9047,Q9047,1681,Gottfried Wilhelm Leibniz,207,Germany,,,,
https://www.wikidata.org/wiki/Q70991,Q70991,1133,Hildegard of Bingen,174,Germany,,,,
https://www.wikidata.org/wiki/Q34628,Q34628,1764,Gotthold Ephraim Lessing,170,Germany,,,,
https://www.wikidata.org/wiki/Q155547,Q155547,1779,Johann Gottfried Herder,167,Germany,,,,
https://www.wikidata.org/wiki/Q8963,Q8963,1607,Johannes Kepler,166,Germany,,,,
https://www.wikidata.org/wiki/Q76325,Q76325,1532,Philipp Melanchthon,166,Germany,,,,
https://www.wikidata.org/wiki/Q60059,Q60059,1228,Albertus Magnus,158,Germany,,,,
https://www.wikidata.org/wiki/Q191748,Q191748,1507,Lucas Cranach the Elder,157,Germany,,,,
https://www.wikidata.org/wiki/Q154959,Q154959,1618,Hugo Grotius,155,Germany,,,,
https://www.wikidata.org/wiki/Q102585,Q102585,1797,Johann Gottlieb Fichte,142,Germany,,,,
https://www.wikidata.org/wiki/Q154792,Q154792,1567,Orlande de Lassus,141,Germany,,,,
https://www.wikidata.org/wiki/Q6353,Q6353,1547,Gerardus Mercator,138,Germany,,,,
https://www.wikidata.org/wiki/Q190089,Q190089,1301,Duns Scotus,138,Germany,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q57242,Q57242,1796,August von Kotzebue,133,Germany,,,,
https://www.wikidata.org/wiki/Q43936,Q43936,1320,William of Ockham,133,Germany,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q76997,Q76997,1764,Moses Mendelssohn,127,Germany,,,,
https://www.wikidata.org/wiki/Q43977,Q43977,1406,Jan Hus,126,Germany,Central Europe,,,
https://www.wikidata.org/wiki/Q77017,Q77017,1610,Jakob Böhme,124,Germany,,,,
https://www.wikidata.org/wiki/Q213675,Q213675,1782,Gottfried August Bürger,123,Germany,,,,
https://www.wikidata.org/wiki/Q76428,Q76428,1749,Carl Philipp Emanuel Bach,122,Germany,,,,
https://www.wikidata.org/wiki/Q77079,Q77079,1798,Jean Paul,121,Germany,,,,
https://www.wikidata.org/wiki/Q209102,Q209102,285,Lactantius,117,Germany,,,,
https://www.wikidata.org/wiki/Q154010,Q154010,1768,Christoph Martin Wieland,117,Germany,,,,
https://www.wikidata.org/wiki/Q76510,Q76510,1714,Christian Wolff,117,Germany,,,,
https://www.wikidata.org/wiki/Q153746,Q153746,1515,Albrecht Altdorfer,116,Germany,,,,
https://www.wikidata.org/wiki/Q8739,Q8739,-251,Archimedes,143,Greece,,,,
https://www.wikidata.org/wiki/Q317632,Q317632,525,John Philoponus,114,Greece,,,,
https://www.wikidata.org/wiki/Q83375,Q83375,-454,Empedocles,113,Greece,,,,
https://www.wikidata.org/wiki/Q125551,Q125551,-479,Parmenides,108,Greece,,,,
https://www.wikidata.org/wiki/Q186153,Q186153,535,Procopius,106,Greece,,,,
https://www.wikidata.org/wiki/Q312916,Q312916,500,Nonnus of Panopolis,96,Greece,,,,
https://www.wikidata.org/wiki/Q221059,Q221059,525,Romanos the Melodist,92,Greece,,,,
https://www.wikidata.org/wiki/Q380089,Q380089,503,Fulgentius of Ruspe,90,Greece,Arabic world,Latin World,,
https://www.wikidata.org/wiki/Q132157,Q132157,-454,Zeno of Elea,90,Greece,,,,
https://www.wikidata.org/wiki/Q356433,Q356433,535,Priscian,85,Greece,,,,
https://www.wikidata.org/wiki/Q317072,Q317072,614,John Climacus,82,Greece,,,,
https://www.wikidata.org/wiki/Q335156,Q335156,-324,Aristoxenus,78,Greece,,,,
https://www.wikidata.org/wiki/Q355633,Q355633,550,Cosmas Indicopleustes,74,Greece,,,,
https://www.wikidata.org/wiki/Q372688,Q372688,695,Andrew of Crete,69,Greece,,,,
https://www.wikidata.org/wiki/Q202001,Q202001,-392,Archytas,69,Greece,,,,
https://www.wikidata.org/wiki/Q365678,Q365678,572,Evagrius Scholasticus,69,Greece,,,,
https://www.wikidata.org/wiki/Q739920,Q739920,585,John Moschus,67,Greece,,,,
https://www.wikidata.org/wiki/Q557776,Q557776,500,Procopius of Gaza,66,Greece,,,,
https://www.wikidata.org/wiki/Q455777,Q455777,1546,Amato Lusitano,65,Greece,,,,
https://www.wikidata.org/wiki/Q332797,Q332797,-594,Stesichorus,65,Greece,,,,
https://www.wikidata.org/wiki/Q313504,Q313504,615,Theophylact Simocatta,64,Greece,,,,
https://www.wikidata.org/wiki/Q1779484,Q1779484,535,Coluthus,64,Greece,,,,
https://www.wikidata.org/wiki/Q885446,Q885446,490,Dracontius,64,Greece,,,,
https://www.wikidata.org/wiki/Q212338,Q212338,-434,Philolaus,64,Greece,,,,
https://www.wikidata.org/wiki/Q473291,Q473291,665,Anastasius Sinaita,63,Greece,,,,
https://www.wikidata.org/wiki/Q313018,Q313018,-221,Aristophanes of Byzantium,61,Greece,,,,
https://www.wikidata.org/wiki/Q1373037,Q1373037,437,Syrianus,58,Greece,,,,
https://www.wikidata.org/wiki/Q510719,Q510719,515,Eutocius of Ascalon,57,Greece,,,,
https://www.wikidata.org/wiki/Q352621,Q352621,-314,Dicaearchus,56,Greece,,,,
https://www.wikidata.org/wiki/Q1795183,Q1795183,558,Cyril of Scythopolis,54,Greece,,,,
https://www.wikidata.org/wiki/Q859,Q859,-391,Plato,226,Greek World,,,,
https://www.wikidata.org/wiki/Q868,Q868,-348,Aristotle,212,Greek World,,,,
https://www.wikidata.org/wiki/Q7198,Q7198,-7,Ovid,207,Greek World,Latin World,,,
https://www.wikidata.org/wiki/Q40939,Q40939,-489,Aeschylus,188,Greek World,,,,
https://www.wikidata.org/wiki/Q43353,Q43353,-410,Aristophanes,184,Greek World,,,,
https://www.wikidata.org/wiki/Q7235,Q7235,-460,Sophocles,182,Greek World,,,,
https://www.wikidata.org/wiki/Q48305,Q48305,-445,Euripides,177,Greek World,,,,
https://www.wikidata.org/wiki/Q43423,Q43423,-584,Aesop,169,Greek World,,,,
https://www.wikidata.org/wiki/Q26825,Q26825,-448,Herodotos,161,Greek World,,,,
https://www.wikidata.org/wiki/Q41523,Q41523,75,Plutarch,157,Greek World,,,,
https://www.wikidata.org/wiki/Q913,Q913,-433,Socrates,156,Greek World,,,,
https://www.wikidata.org/wiki/Q34943,Q34943,135,Ptolemy,154,Greek World,,,,
https://www.wikidata.org/wiki/Q43706,Q43706,384,John Chrysostom,153,Greek World,,,,
https://www.wikidata.org/wiki/Q172048,Q172048,-158,Terence,151,Greek World,Latin World,,,
https://www.wikidata.org/wiki/Q44233,Q44233,-815,Hesiod,147,Greek World,,,,
https://www.wikidata.org/wiki/Q170472,Q170472,220,Origen,147,Greek World,,,,
https://www.wikidata.org/wiki/Q44258,Q44258,364,Basil of Caesarea,147,Greek World,,,,
https://www.wikidata.org/wiki/Q44248,Q44248,380,Jerome,146,Greek World,,,,
https://www.wikidata.org/wiki/Q41683,Q41683,-425,Thucydides,145,Greek World,,,,
https://www.wikidata.org/wiki/Q8739,Q8739,-251,Archimedes,143,Greek World,,,,
https://www.wikidata.org/wiki/Q142999,Q142999,310,Eusebius of Caesarea,143,Greek World,,,,
https://www.wikidata.org/wiki/Q177847,Q177847,155,Lucian of Samosata,141,Greek World,,,,
https://www.wikidata.org/wiki/Q43216,Q43216,-306,Epicurus,140,Greek World,,,,
https://www.wikidata.org/wiki/Q44024,Q44024,331,Athanasios of Alexandria,139,Greek World,,,,
https://www.wikidata.org/wiki/Q129772,Q129772,-394,Xenophon,139,Greek World,,,,
https://www.wikidata.org/wiki/Q168707,Q168707,96,Pliny the Younger,138,Greek World,Latin World,,,
https://www.wikidata.org/wiki/Q10261,Q10261,-547,Pythagoras,137,Greek World,,,,
https://www.wikidata.org/wiki/Q8747,Q8747,-287,Euclid,136,Greek World,,,,
https://www.wikidata.org/wiki/Q183144,Q183144,85,Epictetus,134,Greek World,,,,
https://www.wikidata.org/wiki/Q5264,Q5264,-424,Hippocrates,134,Greek World,,,,
https://www.wikidata.org/wiki/Q102323,Q102323,1214,Snorri Sturluson,95,Iceland,,,,
https://www.wikidata.org/wiki/Q355194,Q355194,1102,Ari Þorgilsson,40,Iceland,,,,
https://www.wikidata.org/wiki/Q314454,Q314454,945,Egill Skallagrímsson,39,Iceland,,,,
https://www.wikidata.org/wiki/Q445879,Q445879,1649,Hallgrímur Pétursson,35,Iceland,,,,
https://www.wikidata.org/wiki/Q693531,Q693531,1603,Arngrímur Jónsson,35,Iceland,,,,
https://www.wikidata.org/wiki/Q553947,Q553947,1249,Sturla Þórðarson,33,Iceland,,,,
https://www.wikidata.org/wiki/Q925530,Q925530,1761,Eggert Ólafsson,32,Iceland,,,,
https://www.wikidata.org/wiki/Q335614,Q335614,1671,Thormodus Torfæus,28,Iceland,,,,
https://www.wikidata.org/wiki/Q283943,Q283943,1091,Sæmundr fróði,25,Iceland,,,,
https://www.wikidata.org/wiki/Q382167,Q382167,1519,Jón Arason,25,Iceland,,,,
https://www.wikidata.org/wiki/Q55070163,Q55070163,1754,Bjarne Pálsson,23,Iceland,,,,
https://www.wikidata.org/wiki/Q522982,Q522982,1577,Guðbrandur Þorláksson,23,Iceland,,,,
https://www.wikidata.org/wiki/Q471912,Q471912,1739,Finnur Jónsson,21,Iceland,,,,
https://www.wikidata.org/wiki/Q712691,Q712691,1549,Oddur Gottskálksson,19,Iceland,,,,
https://www.wikidata.org/wiki/Q471937,Q471937,1774,Hannes Finnsson,18,Iceland,,,,
https://www.wikidata.org/wiki/Q1715059,Q1715059,1701,Jón Vídalín,17,Iceland,,,,
https://www.wikidata.org/wiki/Q2567202,Q2567202,1136,Oddr Snorrason,17,Iceland,,,,
https://www.wikidata.org/wiki/Q21850168,Q21850168,1608,Magnús Ólafsson í Laufási,16,Iceland,,,,
https://www.wikidata.org/wiki/Q1110493,Q1110493,1740,Jón Ólafsson of Grunnavík,16,Iceland,,,,
https://www.wikidata.org/wiki/Q545671,Q545671,1345,Eysteinn Ásgrímsson,15,Iceland,,,,
https://www.wikidata.org/wiki/Q845064,Q845064,1135,Einarr Skúlason,15,Iceland,,,,
https://www.wikidata.org/wiki/Q3962590,Q3962590,1779,Jón Þorláksson á Bægisá,14,Iceland,,,,
https://www.wikidata.org/wiki/Q335933,Q335933,1672,Þórður Þorláksson,14,Iceland,,,,
https://www.wikidata.org/wiki/Q471933,Q471933,1700,Jón Árnason,13,Iceland,,,,
https://www.wikidata.org/wiki/Q3966419,Q3966419,1609,Jón Guðmundsson,13,Iceland,,,,
https://www.wikidata.org/wiki/Q769257,Q769257,995,Hallfreðr vandræðaskáld,13,Iceland,,,,
https://www.wikidata.org/wiki/Q463269,Q463269,1797,Sveinn Pálsson,13,Iceland,,,,
https://www.wikidata.org/wiki/Q2165103,Q2165103,1030,Sigvatr Þórðarson,13,Iceland,,,,
https://www.wikidata.org/wiki/Q2367169,Q2367169,785,Bragi Boddason,13,Iceland,,,,
https://www.wikidata.org/wiki/Q2226120,Q2226120,1245,Óláfr Þórðarson,12,Iceland,,,,
https://www.wikidata.org/wiki/Q7328,Q7328,1504,Vasco da Gama,89,Indian world,Portugal,Western Europe,Southwestern Europe,
https://www.wikidata.org/wiki/Q273969,Q273969,1781,William Jones,83,Indian world,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q180967,Q180967,820,Adi Shankara,75,Indian world,,,,
https://www.wikidata.org/wiki/Q797848,Q797848,1518,Babur,71,Indian world,,,,
https://www.wikidata.org/wiki/Q204397,Q204397,1488,Afonso de Albuquerque,68,Indian world,Portugal,Western Europe,Southwestern Europe,
https://www.wikidata.org/wiki/Q312551,Q312551,1475,Kabir,65,Indian world,,,,
https://www.wikidata.org/wiki/Q1342328,Q1342328,1653,Michiel Sweerts,65,Indian world,Low countries,Western Europe,Northwestern Europe,
